OID_,Clips_DEM_Large_S3_Regm8b,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
3025,-13,-5.420766731150472,20.163234967536482,-13.2442799,-0.2046185,13.6396961,0.2930138
3026,-13,-5.413310091150472,20.163234967536482,-13.2460794,-0.0941518,13.6837444,0.3244869
3027,-13,-5.405853451150472,20.163234967536482,-13.2478895,0.0140289,13.7996645,0.3904352
3028,-13,-5.398396811150472,20.163234967536482,-13.2497196,0.1005261,13.9850950,0.4542004
3029,-13,-5.390940171150472,20.163234967536482,-13.2515793,0.1535127,14.2048120,0.4941330
3030,-13,-5.383483531150472,20.163234967536482,-13.2534685,0.1769147,14.4329653,0.4982337
3031,-13,-5.376026891150472,20.163234967536482,-13.2553902,0.1777000,14.6562271,0.4637622
3032,-13,-5.368570251150472,20.163234967536482,-13.2573414,0.1503864,14.8570881,0.4028723
3033,-13,-5.361113611150472,20.163234967536482,-13.2593184,0.0918486,15.0168114,0.3620255
3034,-13,-5.353656971150472,20.163234967536482,-13.2613144,-0.0012862,15.1111021,0.4236885
3035,-13,-5.346200331150472,20.163234967536482,-13.2633181,-0.1276229,15.1144981,0.6028937
3036,-13,-5.338743691150472,20.163234967536482,-13.2653151,-0.2803448,15.0028982,0.8491243
3037,-13,-5.331287051150472,20.163234967536482,-13.2672892,-0.4511331,14.7659712,1.1251738
3038,-13,-5.323830411150472,20.163234967536482,-13.2692213,-0.6270710,14.3920689,1.4076807
3039,-13,-5.316373771150472,20.163234967536482,-13.2710934,-0.7849274,13.8813839,1.6793709
3040,-13,-5.308917131150472,20.163234967536482,-13.2728872,-0.9121683,13.2714863,1.9265653
3041,-13,-5.301460491150472,20.163234967536482,-13.2745943,-1.0175810,12.5900803,2.1374164
3042,-13,-5.294003851150472,20.163234967536482,-13.2762041,-1.1089613,11.8403120,2.3034031
3043,-13,-5.286547211150472,20.163234967536482,-13.2777090,-1.1821502,11.0369530,2.4202943
3044,-13,-5.279090571150472,20.163234967536482,-13.2791033,-1.2332370,10.1976099,2.4881384
3045,-13,-5.271633931150472,20.163234967536482,-13.2803841,-1.2577454,9.3362856,2.5113974
3046,-13,-5.264177291150472,20.163234967536482,-13.2815504,-1.2559437,8.4787378,2.4964693
3047,-13,-5.256720651150472,20.163234967536482,-13.2826033,-1.2323843,7.6441364,2.4499969
3048,-13,-5.249264011150472,20.163234967536482,-13.2835493,-1.1910301,6.8435788,2.3795407
3049,-13,-5.241807371150472,20.163234967536482,-13.2843924,-1.1427348,6.0940809,2.2923560
3050,-13,-5.234350731150472,20.163234967536482,-13.2851400,-1.1004879,5.3893228,2.1947482
3051,-13,-5.226894091150472,20.163234967536482,-13.2857971,-1.0675864,4.7139416,2.0921319
3052,-13,-5.219437451150473,20.163234967536482,-13.2863674,-1.0375097,4.0647078,1.9871002
3053,-13,-5.211980811150473,20.163234967536482,-13.2868547,-1.0063922,3.4395580,1.8773139
3054,-13,-5.204524171150473,20.163234967536482,-13.2872610,-0.9701052,2.8412452,1.7523165
3055,-13,-5.197067531150473,20.163234967536482,-13.2875919,-0.9308748,2.2791412,1.5916220
3056,-13,-5.189610891150473,20.163234967536482,-13.2878513,-0.8941343,1.7532723,1.3881643
3057,-13,-5.182154251150473,20.163234967536482,-13.2880440,-0.8640941,1.2576749,1.1637021
3058,-13,-5.174697611150473,20.163234967536482,-13.2881737,-0.8398097,0.7889547,0.9489950
3059,-13,-5.167240971150473,20.163234967536482,-13.2882433,-0.8200792,0.3440330,0.7839341
3060,-13,-5.159784331150473,20.163234967536482,-13.2882566,-0.8000136,0.1170520,0.7112332
3061,-13,-5.152327691150473,20.163234967536482,-13.2882166,-0.7744741,0.5075924,0.7420825
3062,-13,-5.144871051150472,20.163234967536482,-13.2881269,-0.7473918,0.8833143,0.8365675
3063,-13,-5.137414411150472,20.163234967536482,-13.2879934,-0.7219632,1.2324319,0.9420680
3064,-13,-5.129957771150472,20.163234967536482,-13.2878208,-0.7018735,1.5561882,1.0214381
3065,-13,-5.122501131150472,20.163234967536482,-13.2876120,-0.6903183,1.8562623,1.0578038
3066,-13,-5.115044491150472,20.163234967536482,-13.2873707,-0.6868061,2.1451774,1.0616485
3067,-13,-5.107587851150472,20.163234967536482,-13.2870998,-0.6862110,2.4194911,1.0562454
3068,-13,-5.100131211150472,20.163234967536482,-13.2868004,-0.6865949,2.6767008,1.0472282
3069,-13,-5.092674571150472,20.163234967536482,-13.2864742,-0.6921276,2.9171512,1.0367540
3070,-13,-5.085217931150472,20.163234967536482,-13.2861223,-0.7050153,3.1401601,1.0263579
3071,-13,-5.077761291150472,20.163234967536482,-13.2857456,-0.7306160,3.3527093,1.0174437
3072,-13,-5.070304651150472,20.163234967536482,-13.2853422,-0.7610654,3.5697026,1.0130165
3073,-13,-5.062848011150472,20.163234967536482,-13.2849092,-0.7968303,3.7915120,1.0172558
3074,-13,-5.055391371150472,20.163234967536482,-13.2844458,-0.8329925,4.0249443,1.0340691
3075,-13,-5.047934731150472,20.163234967536482,-13.2839470,-0.8665853,4.2774186,1.0657262
3076,-13,-5.040478091150472,20.163234967536482,-13.2834110,-0.8988240,4.5394878,1.1109642
3077,-13,-5.033021451150472,20.163234967536482,-13.2828369,-0.9389204,4.8214965,1.1657578
3078,-13,-5.025564811150472,20.163234967536482,-13.2822199,-0.9870497,5.1348300,1.2242999
3079,-13,-5.018108171150472,20.163234967536482,-13.2815580,-1.0311857,5.4861155,1.2805337
3080,-13,-5.010651531150472,20.163234967536482,-13.2808456,-1.0681536,5.8655024,1.3296964
3081,-13,-5.003194891150473,20.163234967536482,-13.2800817,-1.0933489,6.2621255,1.3680748
3082,-13,-4.995738251150473,20.163234967536482,-13.2792654,-1.1068207,6.6681256,1.3917314
3083,-13,-4.988281611150473,20.163234967536482,-13.2783966,-1.1108925,7.0643654,1.3967149
3084,-13,-4.980824971150473,20.163234967536482,-13.2774782,-1.1163021,7.4496951,1.3808770
3085,-13,-4.973368331150473,20.163234967536482,-13.2765112,-1.1279444,7.8254633,1.3446306
3086,-13,-4.965911691150473,20.163234967536482,-13.2754974,-1.1414921,8.1968937,1.2904752
3087,-13,-4.958455051150473,20.163234967536482,-13.2744370,-1.1451361,8.5650558,1.2216152
3088,-13,-4.950998411150473,20.163234967536482,-13.2733297,-1.1354802,8.9077005,1.1416284
3089,-13,-4.943541771150473,20.163234967536482,-13.2721796,-1.1136687,9.2152901,1.0538248
3090,-13,-4.936085131150473,20.163234967536482,-13.2709904,-1.0932810,9.4823780,0.9609362
3091,-13,-4.928628491150473,20.163234967536482,-13.2697659,-1.0696148,9.7180033,0.8663691
3092,-13,-4.921171851150473,20.163234967536482,-13.2685080,-1.0471412,9.9243946,0.7749127
3093,-13,-4.913715211150473,20.163234967536482,-13.2672195,-1.0219364,10.1011868,0.6934205
3094,-13,-4.906258571150473,20.163234967536482,-13.2659035,-0.9892434,10.2667885,0.6283549
3095,-13,-4.898801931150473,20.163234967536482,-13.2645607,-0.9363934,10.4061508,0.5845661
3096,-13,-4.891345291150473,20.163234967536482,-13.2631960,-0.8668602,10.5062571,0.5658220
3097,-13,-4.883888651150473,20.163234967536482,-13.2618170,-0.7900858,10.5625811,0.5748926
3098,-13,-4.876432011150473,20.163234967536482,-13.2604284,-0.7102110,10.5759230,0.6123907
3099,-13,-4.868975371150473,20.163234967536482,-13.2590399,-0.6293893,10.5482178,0.6768207
3100,-13,-4.861518731150473,20.163234967536482,-13.2576551,-0.5423964,10.4791231,0.7652639
3101,-13,-4.854062091150473,20.163234967536482,-13.2562838,-0.4490028,10.3582125,0.8714781
3102,-13,-4.846605451150473,20.163234967536482,-13.2549334,-0.3523738,10.1766796,0.9887332
3103,-13,-4.839148811150473,20.163234967536482,-13.2536125,-0.2523479,9.9372187,1.1114866
3104,-13,-4.831692171150473,20.163234967536482,-13.2523308,-0.1546703,9.6261759,1.2350518
3105,-13,-4.824235531150473,20.163234967536482,-13.2510986,-0.0681490,9.2494640,1.3544995
3106,-13,-4.816778891150473,20.163234967536482,-13.2499237,0.0000828,8.8250608,1.4636513
3107,-13,-5.420766731150472,20.155778327536481,-13.2440653,-0.1772387,13.6135340,0.2786354
3108,-13,-5.413310091150472,20.155778327536481,-13.2458601,-0.0642412,13.6643696,0.3262801
3109,-13,-5.405853451150472,20.155778327536481,-13.2476654,0.0447988,13.7867956,0.4013918
3110,-13,-5.398396811150472,20.155778327536481,-13.2494926,0.1323827,13.9786940,0.4693672
3111,-13,-5.390940171150472,20.155778327536481,-13.2513494,0.1863874,14.2044306,0.5110810
3112,-13,-5.383483531150472,20.155778327536481,-13.2532387,0.2110537,14.4394989,0.5155700
3113,-13,-5.376026891150472,20.155778327536481,-13.2551603,0.2107821,14.6703682,0.4799469
3114,-13,-5.368570251150472,20.155778327536481,-13.2571144,0.1831085,14.8795052,0.4147415
3115,-13,-5.361113611150472,20.155778327536481,-13.2590942,0.1246903,15.0476189,0.3630695
3116,-13,-5.353656971150472,20.155778327536481,-13.2610950,0.0292712,15.1542625,0.4102431
3117,-13,-5.346200331150472,20.155778327536481,-13.2631054,-0.1000014,15.1681461,0.5813715
3118,-13,-5.338743691150472,20.155778327536481,-13.2651100,-0.2566497,15.0686188,0.8248177
3119,-13,-5.331287051150472,20.155778327536481,-13.2670927,-0.4336149,14.8452387,1.1005125
3120,-13,-5.323830411150472,20.155778327536481,-13.2690363,-0.6175411,14.4797955,1.3840320
3121,-13,-5.316373771150472,20.155778327536481,-13.2709198,-0.7825028,13.9774866,1.6577038
3122,-13,-5.308917131150472,20.155778327536481,-13.2727261,-0.9178495,13.3745937,1.9077157
3123,-13,-5.301460491150472,20.155778327536481,-13.2744465,-1.0320022,12.6967697,2.1222074
3124,-13,-5.294003851150472,20.155778327536481,-13.2760687,-1.1322466,11.9498968,2.2924335
3125,-13,-5.286547211150472,20.155778327536481,-13.2775860,-1.2137609,11.1464853,2.4137619
3126,-13,-5.279090571150472,20.155778327536481,-13.2789927,-1.2728758,10.3037596,2.4859867
3127,-13,-5.271633931150472,20.155778327536481,-13.2802849,-1.3057894,9.4371443,2.5132041
3128,-13,-5.264177291150472,20.155778327536481,-13.2814608,-1.3122791,8.5706930,2.5014074
3129,-13,-5.256720651150472,20.155778327536481,-13.2825232,-1.2920101,7.7235522,2.4569695
3130,-13,-5.249264011150472,20.155778327536481,-13.2834759,-1.2524668,6.9129772,2.3872137
3131,-13,-5.241807371150472,20.155778327536481,-13.2843237,-1.2025537,6.1518846,2.2993002
3132,-13,-5.234350731150472,20.155778327536481,-13.2850761,-1.1588645,5.4394956,2.1995046
3133,-13,-5.226894091150472,20.155778327536481,-13.2857361,-1.1213059,4.7593741,2.0935831
3134,-13,-5.219437451150473,20.155778327536481,-13.2863083,-1.0870050,4.1061282,1.9853477
3135,-13,-5.211980811150473,20.155778327536481,-13.2867966,-1.0479487,3.4832242,1.8750521
3136,-13,-5.204524171150473,20.155778327536481,-13.2872047,-1.0049037,2.8907127,1.7552022
3137,-13,-5.197067531150473,20.155778327536481,-13.2875366,-0.9561886,2.3395805,1.6049237
3138,-13,-5.189610891150473,20.155778327536481,-13.2877979,-0.9096891,1.8332273,1.4140396
3139,-13,-5.182154251150473,20.155778327536481,-13.2879944,-0.8701181,1.3680562,1.2005521
3140,-13,-5.174697611150473,20.155778327536481,-13.2881298,-0.8402186,0.9398777,0.9897948
3141,-13,-5.167240971150473,20.155778327536481,-13.2882080,-0.8148765,0.5611342,0.8131957
3142,-13,-5.159784331150473,20.155778327536481,-13.2882328,-0.7923937,0.3229207,0.7066793
3143,-13,-5.152327691150473,20.155778327536481,-13.2882061,-0.7678789,0.4460277,0.6912674
3144,-13,-5.144871051150472,20.155778327536481,-13.2881336,-0.7435454,0.7367477,0.7472683
3145,-13,-5.137414411150472,20.155778327536481,-13.2880182,-0.7218531,1.0358320,0.8294646
3146,-13,-5.129957771150472,20.155778327536481,-13.2878647,-0.7079514,1.3251070,0.8981850
3147,-13,-5.122501131150472,20.155778327536481,-13.2876778,-0.7042962,1.5992744,0.9317765
3148,-13,-5.115044491150472,20.155778327536481,-13.2874584,-0.7099025,1.8692228,0.9381153
3149,-13,-5.107587851150472,20.155778327536481,-13.2872076,-0.7191405,2.1361051,0.9396564
3150,-13,-5.100131211150472,20.155778327536481,-13.2869282,-0.7293341,2.3931046,0.9405276
3151,-13,-5.092674571150472,20.155778327536481,-13.2866192,-0.7422011,2.6435690,0.9416438
3152,-13,-5.085217931150472,20.155778327536481,-13.2862816,-0.7575044,2.8852835,0.9434100
3153,-13,-5.077761291150472,20.155778327536481,-13.2859144,-0.7798892,3.1194680,0.9459282
3154,-13,-5.070304651150472,20.155778327536481,-13.2855186,-0.8073584,3.3613877,0.9509530
3155,-13,-5.062848011150472,20.155778327536481,-13.2850895,-0.8350112,3.6111913,0.9615078
3156,-13,-5.055391371150472,20.155778327536481,-13.2846260,-0.8611191,3.8695288,0.9806885
3157,-13,-5.047934731150472,20.155778327536481,-13.2841263,-0.8834481,4.1435561,1.0106373
3158,-13,-5.040478091150472,20.155778327536481,-13.2835875,-0.9020056,4.4238467,1.0505298
3159,-13,-5.033021451150472,20.155778327536481,-13.2830095,-0.9255612,4.7119102,1.0974338
3160,-13,-5.025564811150472,20.155778327536481,-13.2823906,-0.9611242,5.0217509,1.1469814
3161,-13,-5.018108171150472,20.155778327536481,-13.2817278,-0.9971465,5.3617115,1.1947789
3162,-13,-5.010651531150472,20.155778327536481,-13.2810173,-1.0280192,5.7227721,1.2375900
3163,-13,-5.003194891150473,20.155778327536481,-13.2802591,-1.0510672,6.0957808,1.2728366
3164,-13,-4.995738251150473,20.155778327536481,-13.2794504,-1.0682557,6.4771705,1.2977332
3165,-13,-4.988281611150473,20.155778327536481,-13.2785931,-1.0813507,6.8527012,1.3089285
3166,-13,-4.980824971150473,20.155778327536481,-13.2776871,-1.0979335,7.2211142,1.3040894
3167,-13,-4.973368331150473,20.155778327536481,-13.2767344,-1.1211495,7.5887008,1.2830402
3168,-13,-4.965911691150473,20.155778327536481,-13.2757349,-1.1502559,7.9600186,1.2474180
3169,-13,-4.958455051150473,20.155778327536481,-13.2746859,-1.1692539,8.3424511,1.1994058
3170,-13,-4.950998411150473,20.155778327536481,-13.2735872,-1.1720842,8.7128181,1.1413581
3171,-13,-4.943541771150473,20.155778327536481,-13.2724419,-1.1592011,9.0571499,1.0753957
3172,-13,-4.936085131150473,20.155778327536481,-13.2712507,-1.1437254,9.3740597,1.0029597
3173,-13,-4.928628491150473,20.155778327536481,-13.2700186,-1.1198531,9.6656313,0.9260176
3174,-13,-4.921171851150473,20.155778327536481,-13.2687454,-1.0911621,9.9322338,0.8479127
3175,-13,-4.913715211150473,20.155778327536481,-13.2674360,-1.0543091,10.1702576,0.7740341
3176,-13,-4.906258571150473,20.155778327536481,-13.2660933,-1.0069990,10.3904295,0.7099456
3177,-13,-4.898801931150473,20.155778327536481,-13.2647181,-0.9380192,10.5814314,0.6605681
3178,-13,-4.891345291150473,20.155778327536481,-13.2633190,-0.8497269,10.7249374,0.6311026
3179,-13,-4.883888651150473,20.155778327536481,-13.2619009,-0.7515516,10.8152933,0.6273406
3180,-13,-4.876432011150473,20.155778327536481,-13.2604733,-0.6518686,10.8510017,0.6535990
3181,-13,-4.868975371150473,20.155778327536481,-13.2590446,-0.5497484,10.8348103,0.7107508
3182,-13,-4.861518731150473,20.155778327536481,-13.2576227,-0.4460497,10.7655439,0.7961174
3183,-13,-4.854062091150473,20.155778327536481,-13.2562151,-0.3381347,10.6376076,0.9021363
3184,-13,-4.846605451150473,20.155778327536481,-13.2548323,-0.2319207,10.4457359,1.0203396
3185,-13,-4.839148811150473,20.155778327536481,-13.2534819,-0.1246055,10.1925182,1.1437800
3186,-13,-4.831692171150473,20.155778327536481,-13.2521734,-0.0206558,9.8715801,1.2671120
3187,-13,-4.824235531150473,20.155778327536481,-13.2509174,0.0708362,9.4818649,1.3854535
3188,-13,-5.420766731150472,20.148321687536484,-13.2438288,-0.1550699,13.6142645,0.2770106
3189,-13,-5.413310091150472,20.148321687536484,-13.2456207,-0.0437174,13.6715536,0.3364252
3190,-13,-5.405853451150472,20.148321687536484,-13.2474251,0.0654795,13.7980385,0.4157457
3191,-13,-5.398396811150472,20.148321687536484,-13.2492523,0.1516236,13.9942656,0.4842078
3192,-13,-5.390940171150472,20.148321687536484,-13.2511110,0.2034583,14.2242022,0.5249776
3193,-13,-5.383483531150472,20.148321687536484,-13.2530022,0.2257158,14.4614973,0.5280190
3194,-13,-5.376026891150472,20.148321687536484,-13.2549267,0.2235120,14.6966629,0.4904397
3195,-13,-5.368570251150472,20.148321687536484,-13.2568836,0.1946400,14.9076347,0.4217101
3196,-13,-5.361113611150472,20.148321687536484,-13.2588682,0.1338477,15.0802202,0.3625741
3197,-13,-5.353656971150472,20.148321687536484,-13.2608728,0.0372673,15.1908646,0.3995262
3198,-13,-5.346200331150472,20.148321687536484,-13.2628880,-0.0940554,15.2099009,0.5643705
3199,-13,-5.338743691150472,20.148321687536484,-13.2648993,-0.2515093,15.1187334,0.8048635
3200,-13,-5.331287051150472,20.148321687536484,-13.2668886,-0.4329549,14.9032688,1.0790393
3201,-13,-5.323830411150472,20.148321687536484,-13.2688398,-0.6215009,14.5456400,1.3618698
3202,-13,-5.316373771150472,20.148321687536484,-13.2707310,-0.7906594,14.0489340,1.6355418
3203,-13,-5.308917131150472,20.148321687536484,-13.2725468,-0.9309396,13.4547653,1.8862765
3204,-13,-5.301460491150472,20.148321687536484,-13.2742748,-1.0515594,12.7822132,2.1023791
3205,-13,-5.294003851150472,20.148321687536484,-13.2759066,-1.1576544,12.0386887,2.2750366
3206,-13,-5.286547211150472,20.148321687536484,-13.2774343,-1.2439617,11.2401028,2.3993468
3207,-13,-5.279090571150472,20.148321687536484,-13.2788506,-1.3098906,10.3986263,2.4749002
3208,-13,-5.271633931150472,20.148321687536484,-13.2801514,-1.3492430,9.5317144,2.5055141
3209,-13,-5.264177291150472,20.148321687536484,-13.2813358,-1.3594157,8.6617670,2.4967303
3210,-13,-5.256720651150472,20.148321687536484,-13.2824059,-1.3438169,7.8105416,2.4546111
3211,-13,-5.249264011150472,20.148321687536484,-13.2833643,-1.3053428,6.9924321,2.3862262
3212,-13,-5.241807371150472,20.148321687536484,-13.2842178,-1.2561994,6.2272272,2.2985625
3213,-13,-5.234350731150472,20.148321687536484,-13.2849731,-1.2093493,5.5117402,2.1977994
3214,-13,-5.226894091150472,20.148321687536484,-13.2856369,-1.1707705,4.8296938,2.0898082
3215,-13,-5.219437451150473,20.148321687536484,-13.2862120,-1.1324823,4.1788344,1.9792649
3216,-13,-5.211980811150473,20.148321687536484,-13.2867022,-1.0894045,3.5584278,1.8685809
3217,-13,-5.204524171150473,20.148321687536484,-13.2871122,-1.0403422,2.9777989,1.7541090
3218,-13,-5.197067531150473,20.148321687536484,-13.2874460,-0.9850959,2.4395640,1.6161907
3219,-13,-5.189610891150473,20.148321687536484,-13.2877102,-0.9315470,1.9556565,1.4421556
3220,-13,-5.182154251150473,20.148321687536484,-13.2879105,-0.8839276,1.5245601,1.2469614
3221,-13,-5.174697611150473,20.148321687536484,-13.2880516,-0.8479304,1.1423850,1.0518415
3222,-13,-5.167240971150473,20.148321687536484,-13.2881374,-0.8184492,0.8248486,0.8813809
3223,-13,-5.159784331150473,20.148321687536484,-13.2881718,-0.7959968,0.6161802,0.7619916
3224,-13,-5.152327691150473,20.148321687536484,-13.2881584,-0.7724997,0.5935513,0.7118492
3225,-13,-5.144871051150472,20.148321687536484,-13.2880993,-0.7496810,0.7377310,0.7250283
3226,-13,-5.137414411150472,20.148321687536484,-13.2880011,-0.7312232,0.9504507,0.7719660
3227,-13,-5.129957771150472,20.148321687536484,-13.2878656,-0.7232546,1.1826873,0.8178933
3228,-13,-5.122501131150472,20.148321687536484,-13.2876968,-0.7265112,1.4178635,0.8383236
3229,-13,-5.115044491150472,20.148321687536484,-13.2874975,-0.7385365,1.6615890,0.8381239
3230,-13,-5.107587851150472,20.148321687536484,-13.2872658,-0.7554088,1.9123511,0.8394536
3231,-13,-5.100131211150472,20.148321687536484,-13.2870035,-0.7739492,2.1657138,0.8452274
3232,-13,-5.092674571150472,20.148321687536484,-13.2867098,-0.7929339,2.4238653,0.8550705
3233,-13,-5.085217931150472,20.148321687536484,-13.2863846,-0.8106588,2.6815934,0.8679619
3234,-13,-5.077761291150472,20.148321687536484,-13.2860279,-0.8310415,2.9383721,0.8823307
3235,-13,-5.070304651150472,20.148321687536484,-13.2856369,-0.8538136,3.2044241,0.8982086
3236,-13,-5.062848011150472,20.148321687536484,-13.2852106,-0.8750489,3.4812176,0.9170585
3237,-13,-5.055391371150472,20.148321687536484,-13.2847481,-0.8922991,3.7665396,0.9408419
3238,-13,-5.047934731150472,20.148321687536484,-13.2842455,-0.9004134,4.0647898,0.9710805
3239,-13,-5.040478091150472,20.148321687536484,-13.2837029,-0.9060156,4.3598747,1.0072141
3240,-13,-5.033021451150472,20.148321687536484,-13.2831211,-0.9154402,4.6565342,1.0473127
3241,-13,-5.025564811150472,20.148321687536484,-13.2824984,-0.9379079,4.9660420,1.0884386
3242,-13,-5.018108171150472,20.148321687536484,-13.2818336,-0.9618859,5.2951288,1.1279455
3243,-13,-5.010651531150472,20.148321687536484,-13.2811232,-0.9856416,5.6417203,1.1641755
3244,-13,-5.003194891150473,20.148321687536484,-13.2803679,-1.0060275,5.9923744,1.1959214
3245,-13,-4.995738251150473,20.148321687536484,-13.2795649,-1.0254428,6.3520937,1.2216483
3246,-13,-4.988281611150473,20.148321687536484,-13.2787151,-1.0444005,6.7079258,1.2386829
3247,-13,-4.980824971150473,20.148321687536484,-13.2778196,-1.0699670,7.0598540,1.2447422
3248,-13,-4.973368331150473,20.148321687536484,-13.2768784,-1.1054674,7.4202309,1.2391572
3249,-13,-4.965911691150473,20.148321687536484,-13.2758884,-1.1474936,7.7920465,1.2225373
3250,-13,-4.958455051150473,20.148321687536484,-13.2748489,-1.1816708,8.1844587,1.1958069
3251,-13,-4.950998411150473,20.148321687536484,-13.2737570,-1.1975306,8.5799875,1.1597897
3252,-13,-4.943541771150473,20.148321687536484,-13.2726135,-1.1941137,8.9589443,1.1150100
3253,-13,-4.936085131150473,20.148321687536484,-13.2714205,-1.1831411,9.3199472,1.0612099
3254,-13,-4.928628491150473,20.148321687536484,-13.2701797,-1.1607901,9.6626568,0.9986703
3255,-13,-4.921171851150473,20.148321687536484,-13.2688923,-1.1264365,9.9835224,0.9292521
3256,-13,-4.913715211150473,20.148321687536484,-13.2675638,-1.0796789,10.2761507,0.8570200
3257,-13,-4.906258571150473,20.148321687536484,-13.2661953,-1.0178490,10.5457096,0.7870643
3258,-13,-4.898801931150473,20.148321687536484,-13.2647915,-0.9340968,10.7789936,0.7249770
3259,-13,-4.891345291150473,20.148321687536484,-13.2633591,-0.8298140,10.9579306,0.6780156
3260,-13,-4.883888651150473,20.148321687536484,-13.2619066,-0.7127476,11.0769377,0.6557222
3261,-13,-4.876432011150473,20.148321687536484,-13.2604437,-0.5936537,11.1277752,0.6670293
3262,-13,-4.868975371150473,20.148321687536484,-13.2589788,-0.4739096,11.1177931,0.7158739
3263,-13,-4.861518731150473,20.148321687536484,-13.2575226,-0.3540692,11.0459633,0.7994587
3264,-13,-4.854062091150473,20.148321687536484,-13.2560825,-0.2338218,10.9051580,0.9077929
3265,-13,-4.846605451150473,20.148321687536484,-13.2546701,-0.1184759,10.7005157,1.0297275
3266,-13,-4.839148811150473,20.148321687536484,-13.2532930,-0.0035888,10.4317999,1.1564425
3267,-13,-4.831692171150473,20.148321687536484,-13.2519608,0.1061872,10.0951672,1.2817180
3268,-13,-4.824235531150473,20.148321687536484,-13.2506828,0.2008210,9.6933184,1.4005941
3269,-13,-5.420766731150472,20.140865047536483,-13.2435694,-0.1381285,13.6441336,0.2894623
3270,-13,-5.413310091150472,20.140865047536483,-13.2453632,-0.0311970,13.7061024,0.3546329
3271,-13,-5.405853451150472,20.140865047536483,-13.2471704,0.0730597,13.8349171,0.4331575
3272,-13,-5.398396811150472,20.140865047536483,-13.2490015,0.1568079,14.0327034,0.4984852
3273,-13,-5.390940171150472,20.140865047536483,-13.2508631,0.2034987,14.2639666,0.5356671
3274,-13,-5.383483531150472,20.140865047536483,-13.2527590,0.2224748,14.4997482,0.5354645
3275,-13,-5.376026891150472,20.140865047536483,-13.2546883,0.2167755,14.7327785,0.4951367
3276,-13,-5.368570251150472,20.140865047536483,-13.2566500,0.1844532,14.9430866,0.4237102
3277,-13,-5.361113611150472,20.140865047536483,-13.2586384,0.1204217,15.1120739,0.3606786
3278,-13,-5.353656971150472,20.140865047536483,-13.2606478,0.0226802,15.2215376,0.3925301
3279,-13,-5.346200331150472,20.140865047536483,-13.2626667,-0.1097200,15.2404146,0.5534455
3280,-13,-5.338743691150472,20.140865047536483,-13.2646809,-0.2678134,15.1505651,0.7908390
3281,-13,-5.331287051150472,20.140865047536483,-13.2666750,-0.4499438,14.9392109,1.0621845
3282,-13,-5.323830411150472,20.140865047536483,-13.2686300,-0.6391316,14.5845108,1.3424228
3283,-13,-5.316373771150472,20.140865047536483,-13.2705250,-0.8087215,14.0941992,1.6138767
3284,-13,-5.308917131150472,20.140865047536483,-13.2723455,-0.9501353,13.5084400,1.8629872
3285,-13,-5.301460491150472,20.140865047536483,-13.2740793,-1.0740374,12.8428173,2.0783622
3286,-13,-5.294003851150472,20.140865047536483,-13.2757168,-1.1817715,12.1060295,2.2513487
3287,-13,-5.286547211150472,20.140865047536483,-13.2772493,-1.2700140,11.3149662,2.3769462
3288,-13,-5.279090571150472,20.140865047536483,-13.2786713,-1.3395934,10.4818830,2.4545584
3289,-13,-5.271633931150472,20.140865047536483,-13.2799788,-1.3826993,9.6197758,2.4877751
3290,-13,-5.264177291150472,20.140865047536483,-13.2811699,-1.3966813,8.7550373,2.4817150
3291,-13,-5.256720651150472,20.140865047536483,-13.2822456,-1.3842095,7.9069543,2.4420850
3292,-13,-5.249264011150472,20.140865047536483,-13.2832088,-1.3491360,7.0895414,2.3756669
3293,-13,-5.241807371150472,20.140865047536483,-13.2840681,-1.2997526,6.3246908,2.2892590
3294,-13,-5.234350731150472,20.140865047536483,-13.2848272,-1.2536016,5.6114125,2.1888676
3295,-13,-5.226894091150472,20.140865047536483,-13.2854948,-1.2139870,4.9337521,2.0803292
3296,-13,-5.219437451150473,20.140865047536483,-13.2860727,-1.1729376,4.2868795,1.9688284
3297,-13,-5.211980811150473,20.140865047536483,-13.2865658,-1.1280301,3.6784451,1.8582994
3298,-13,-5.204524171150473,20.140865047536483,-13.2869787,-1.0773666,3.1099813,1.7490549
3299,-13,-5.197067531150473,20.140865047536483,-13.2873163,-1.0192757,2.5897338,1.6247654
3300,-13,-5.189610891150473,20.140865047536483,-13.2875834,-0.9599214,2.1312101,1.4708364
3301,-13,-5.182154251150473,20.140865047536483,-13.2877884,-0.9091713,1.7332304,1.2994552
3302,-13,-5.174697611150473,20.140865047536483,-13.2879353,-0.8688057,1.3942020,1.1284108
3303,-13,-5.167240971150473,20.140865047536483,-13.2880287,-0.8364186,1.1234511,0.9768102
3304,-13,-5.159784331150473,20.140865047536483,-13.2880716,-0.8120384,0.9389533,0.8628103
3305,-13,-5.152327691150473,20.140865047536483,-13.2880697,-0.7900469,0.8644462,0.7975105
3306,-13,-5.144871051150472,20.140865047536483,-13.2880239,-0.7697160,0.9032521,0.7784882
3307,-13,-5.137414411150472,20.140865047536483,-13.2879400,-0.7535039,1.0172933,0.7891524
3308,-13,-5.129957771150472,20.140865047536483,-13.2878208,-0.7485178,1.1735001,0.8054351
