OID_,ClipsFinal_DEM_Large_S3_RegH,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
2589,-12,-7.590648971150470,20.879072407536480,-12.7768145,0.0011570,14.0495872,0.1454767,-0.5505068,4.0000000,-0.8312805,1.0086738,7.5187149,-0.2697331,0.9648256
2590,-12,-7.583192331150470,20.879072407536480,-12.7773275,0.0017355,18.1818180,0.1865310,-0.5836291,4.0000000,-0.8557208,1.0081342,7.2820282,-0.3115374,1.0327457
2591,-12,-7.575735691150470,20.879072407536480,-12.7778139,0.0022314,22.3140488,0.2298576,-0.6153686,4.0000000,-0.8773245,1.0076013,7.0392995,-0.3534127,1.0975795
2592,-12,-7.568279051150470,20.879072407536480,-12.7782726,0.0027273,27.2727280,0.2688259,-0.6421145,4.0000000,-0.8884963,1.0070779,6.7922153,-0.3957326,1.1526195
2593,-12,-7.560822411150470,20.879072407536480,-12.7787008,0.0032231,32.2314034,0.3030630,-0.6642858,4.0000000,-0.8927696,1.0065708,6.5462794,-0.4358019,1.1979413
2594,-12,-7.553365771150471,20.879072407536480,-12.7790995,0.0036364,36.3636360,0.3330559,-0.6826005,4.0000000,-0.8884403,1.0060894,6.3029447,-0.4767607,1.2341219
2595,-12,-7.545909131150470,20.879072407536480,-12.7794657,0.0041322,41.3223152,0.3540466,-0.6946132,4.0000000,-0.8738158,1.0056369,6.0623446,-0.5154105,1.2553532
2596,-12,-7.538452491150471,20.879072407536480,-12.7798004,0.0045455,45.4545441,0.3615429,-0.6981093,4.0000000,-0.8447811,1.0052176,5.8318601,-0.5514376,1.2564569
2597,-12,-7.530995851150471,20.879072407536480,-12.7801037,-0.0050413,0.0000000,0.3601387,-0.6954800,4.0000000,-0.8053805,1.0048296,5.6134477,-0.5855796,1.2411145
2598,-12,-7.523539211150471,20.879072407536480,-12.7803764,-0.0046281,0.0000000,0.3519321,-0.6896237,4.0000000,-0.7601367,1.0044800,5.4063649,-0.6191106,1.2218281
2599,-12,-7.516082571150471,20.879072407536480,-12.7806206,-0.0042975,0.0000000,0.3307528,-0.6759219,4.0000000,-0.7036358,1.0041674,5.2120442,-0.6482081,1.1861242
2600,-12,-7.508625931150471,20.879072407536480,-12.7808380,-0.0039669,0.0000000,0.2990099,-0.6563020,4.0000000,-0.6395027,1.0038840,5.0322886,-0.6731014,1.1421026
2601,-12,-7.501169291150471,20.879072407536480,-12.7810316,-0.0037190,0.0000000,0.2610945,-0.6336780,4.0000000,-0.5728970,1.0036279,4.8655605,-0.6944589,1.0986618
2602,-12,-7.493712651150471,20.879072407536480,-12.7812033,-0.0033884,0.0000000,0.2162614,-0.6073356,4.0000000,-0.5008357,1.0033997,4.7103868,-0.7138356,1.0553561
2603,-12,-7.486256011150471,20.879072407536480,-12.7813559,-0.0031405,0.0000000,0.1695439,-0.5799412,4.0000000,-0.4306753,1.0031972,4.5668850,-0.7292071,1.0169046
2604,-12,-7.478799371150471,20.879072407536480,-12.7814941,-0.0028926,0.0000000,0.1231264,-0.5527197,4.0000000,-0.3645665,1.0030138,4.4341741,-0.7408728,0.9850019
2605,-12,-7.471342731150471,20.879072407536480,-12.7816210,-0.0026446,0.0000000,0.0792793,-0.5271456,4.0000000,-0.3042696,1.0028453,4.3084712,-0.7500216,0.9611405
2606,-12,-7.463886091150471,20.879072407536480,-12.7817373,-0.0024793,0.0000000,0.0379911,-0.5037161,4.0000000,-0.2499529,1.0026900,4.1892481,-0.7574792,0.9462832
2607,-12,-7.456429451150471,20.879072407536480,-12.7818489,-0.0022314,0.0000000,0.0061571,-0.4855967,4.0000000,-0.2092991,1.0025460,4.0758133,-0.7618943,0.9376422
2608,-12,-7.448972811150471,20.879072407536480,-12.7819557,-0.0019835,0.0000000,-0.0171168,-0.4723170,4.0000000,-0.1797219,1.0024121,3.9664237,-0.7649121,0.9328282
2609,-12,-7.441516171150471,20.879072407536480,-12.7820606,-0.0018182,0.0000000,-0.0306639,-0.4651064,4.0000000,-0.1614910,1.0022868,3.8613794,-0.7687217,0.9325011
2610,-12,-7.434059531150471,20.879072407536480,-12.7821636,-0.0016529,0.0000000,-0.0352057,-0.4642215,4.0000000,-0.1525886,1.0021679,3.7600925,-0.7758544,0.9379801
2611,-12,-7.426602891150471,20.879072407536480,-12.7822657,-0.0014876,0.0000000,-0.0241854,-0.4713714,4.0000000,-0.1569211,1.0020591,3.6636443,-0.7858216,0.9423944
2612,-12,-7.419146251150471,20.879072407536480,-12.7823677,-0.0013223,0.0000000,-0.0024412,-0.4848629,4.0000000,-0.1688769,1.0019586,3.5708861,-0.8008488,0.9502314
2613,-12,-7.411689611150471,20.879072407536480,-12.7824669,-0.0011570,0.0000000,0.0326205,-0.5061643,4.0000000,-0.1892375,1.0018635,3.4841220,-0.8230911,0.9643085
2614,-12,-7.404232971150471,20.879072407536480,-12.7825623,-0.0009917,0.0000000,0.0749822,-0.5316243,4.0000000,-0.2108638,1.0017769,3.4017808,-0.8523848,0.9850566
2615,-12,-7.396776331150471,20.879072407536480,-12.7826529,-0.0008264,0.0000000,0.1253753,-0.5614834,4.0000000,-0.2356905,1.0017004,3.3258462,-0.8872762,1.0146601
2616,-12,-7.389319691150471,20.879072407536480,-12.7827339,-0.0006612,0.0000000,0.1813037,-0.5942774,4.0000000,-0.2611507,1.0016335,3.2576807,-0.9274042,1.0542972
2617,-12,-7.381863051150471,20.879072407536480,-12.7828054,-0.0005785,0.0000000,0.2370927,-0.6275619,4.0000000,-0.2844701,1.0015758,3.1995277,-0.9706538,1.1053443
2618,-12,-7.374406411150471,20.879072407536480,-12.7828627,-0.0005785,0.0000000,0.2938404,-0.6610821,4.0000000,-0.3101507,1.0015312,3.1530266,-1.0120136,1.1646672
2619,-12,-7.366949771150471,20.879072407536480,-12.7829046,-0.0005785,0.0000000,0.3448824,-0.6921469,4.0000000,-0.3343732,1.0015036,3.1224749,-1.0499206,1.2308595
2620,-12,-7.359493131150471,20.879072407536480,-12.7829275,-0.0005785,0.0000000,0.3883806,-0.7190329,4.0000000,-0.3605891,1.0014936,3.1107819,-1.0774769,1.2958585
2621,-12,-7.352036491150471,20.879072407536480,-12.7829304,-0.0005785,0.0000000,0.4143249,-0.7383201,5.0000000,-0.3809496,1.0015037,3.1215451,-1.0956905,1.3567224
2622,-12,-7.344579851150471,20.879072407536480,-12.7829113,-0.0005785,0.0000000,0.4307918,-0.7531762,4.0000000,-0.4040022,1.0015352,3.1523924,-1.1023501,1.4128664
2623,-12,-7.337123211150471,20.879072407536480,-12.7828712,-0.0006612,0.0000000,0.4327113,-0.7614056,4.0000000,-0.4233431,1.0015855,3.2042027,-1.0994681,1.4594210
2624,-12,-7.329666571150470,20.879072407536480,-12.7828083,-0.0008264,0.0000000,0.4221837,-0.7632547,4.0000000,-0.4400487,1.0016524,3.2729318,-1.0864608,1.4923624
2625,-12,-7.322209931150470,20.879072407536480,-12.7827244,-0.0009917,0.0000000,0.3935517,-0.7575195,4.0000000,-0.4453054,1.0017360,3.3551795,-1.0697336,1.5153649
2626,-12,-7.314753291150470,20.879072407536480,-12.7826195,-0.0011570,0.0000000,0.3477858,-0.7432317,4.0000000,-0.4386175,1.0018313,3.4464378,-1.0478457,1.5217099
2627,-12,-7.307296651150470,20.879072407536480,-12.7824974,-0.0014050,0.0000000,0.2989020,-0.7269920,4.0000000,-0.4274110,1.0019325,3.5416617,-1.0265729,1.5245571
2628,-12,-7.299840011150470,20.879072407536480,-12.7823601,-0.0015702,0.0000000,0.2398680,-0.7058835,4.0000000,-0.4060205,1.0020380,3.6377833,-1.0057466,1.5221754
2629,-12,-7.292383371150470,20.879072407536480,-12.7822094,-0.0017355,0.0000000,0.1734924,-0.6801593,4.0000000,-0.3748224,1.0021417,3.7312932,-0.9854963,1.5127525
2630,-12,-7.284926731150470,20.879072407536480,-12.7820501,-0.0019008,0.0000000,0.0986758,-0.6495917,4.0000000,-0.3308684,1.0022434,3.8175097,-0.9683150,1.5001267
2631,-12,-7.277470091150470,20.879072407536480,-12.7818832,-0.0021488,0.0000000,0.0344272,-0.6222149,4.0000000,-0.2887138,1.0023389,3.8997540,-0.9557160,1.4896625
2632,-12,-7.270013451150470,20.879072407536480,-12.7817144,-0.0023967,0.0000000,-0.0326766,-0.5921879,4.0000000,-0.2385560,1.0024291,3.9746075,-0.9458199,1.4782463
2633,-12,-7.262556811150470,20.879072407536480,-12.7815447,-0.0026446,0.0000000,-0.0915639,-0.5636391,4.0000000,-0.1906910,1.0025179,4.0449295,-0.9365872,1.4642361
2634,-12,-7.255100171150470,20.879072407536480,-12.7813778,-0.0028099,0.0000000,-0.1467279,-0.5370622,4.0000000,-0.1417994,1.0026034,4.1129789,-0.9323251,1.4577916
2635,-12,-7.247643531150470,20.879072407536480,-12.7812166,-0.0030579,0.0000000,-0.1930623,-0.5124399,4.0000000,-0.0969077,1.0026919,4.1833301,-0.9279721,1.4473337
2636,-12,-7.240186891150470,20.879072407536480,-12.7810621,-0.0033058,0.0000000,-0.2343270,-0.4880699,4.0000000,-0.0530933,1.0027864,4.2545190,-0.9230466,1.4325547
2637,-12,-7.232730251150470,20.879072407536480,-12.7809162,-0.0035537,0.0000000,-0.2680358,-0.4656539,4.0000000,-0.0122400,1.0028889,4.3321013,-0.9190679,1.4146850
2638,-12,-7.225273611150470,20.879072407536480,-12.7807808,-0.0037190,0.0000000,-0.2991373,-0.4439719,4.0000000,0.0261184,1.0030024,4.4161859,-0.9140623,1.3983012
2639,-12,-7.217816971150470,20.879072407536480,-12.7806568,-0.0038843,0.0000000,-0.3269662,-0.4225375,4.0000000,0.0631286,1.0031312,4.5110192,-0.9082035,1.3800273
2640,-12,-7.210360331150470,20.879072407536480,-12.7805462,-0.0040496,0.0000000,-0.3529603,-0.4003768,4.0000000,0.0992706,1.0032818,4.6177831,-0.9000242,1.3595073
2641,-12,-7.202903691150470,20.879072407536480,-12.7804489,-0.0042149,0.0000000,-0.3751496,-0.3801704,4.0000000,0.1322079,1.0034568,4.7384911,-0.8925488,1.3413457
2642,-12,-7.195447051150470,20.879072407536480,-12.7803659,-0.0042975,0.0000000,-0.3989761,-0.3580368,4.0000000,0.1684984,1.0036547,4.8726130,-0.8845720,1.3243154
2643,-12,-7.187990411150470,20.879072407536480,-12.7802973,-0.0043802,0.0000000,-0.4258316,-0.3337429,4.0000000,0.2090898,1.0038775,5.0196590,-0.8765756,1.3116621
2644,-12,-7.180533771150470,20.879072407536480,-12.7802458,-0.0044628,0.0000000,-0.4526888,-0.3092438,4.0000000,0.2524292,1.0041275,5.1792140,-0.8709168,1.3034033
2645,-12,-7.173077131150470,20.879072407536480,-12.7802114,-0.0045455,0.0000000,-0.4751486,-0.2869648,4.0000000,0.2934991,1.0044061,5.3519382,-0.8674288,1.2963606
2646,-12,-7.165620491150470,20.879072407536480,-12.7801962,-0.0045455,0.0000000,-0.5008204,-0.2615837,3.0000000,0.3410807,1.0047141,5.5365391,-0.8642480,1.2934533
2647,-12,-7.158163851150470,20.879072407536480,-12.7802000,-0.0045455,0.0000000,-0.5237927,-0.2364979,4.0000000,0.3890794,1.0050509,5.7299886,-0.8620752,1.2910367
2648,-12,-7.150707211150470,20.879072407536480,-12.7802248,-0.0045455,0.0000000,-0.5449341,-0.2126771,4.0000000,0.4352424,1.0054168,5.9338150,-0.8605965,1.2924025
2649,-12,-7.143250571150471,20.879072407536480,-12.7802715,-0.0045455,0.0000000,-0.5626364,-0.1896362,4.0000000,0.4791727,1.0058151,6.1492572,-0.8584450,1.2928283
2650,-12,-7.135793931150470,20.879072407536480,-12.7803431,-0.0044628,0.0000000,-0.5797804,-0.1669050,4.0000000,0.5231278,1.0062484,6.3741164,-0.8569379,1.2971324
2651,-12,-7.128337291150471,20.879072407536480,-12.7804384,-0.0043802,0.0000000,-0.5943870,-0.1454420,4.0000000,0.5640159,1.0067163,6.6062894,-0.8548999,1.3022245
2652,-12,-7.650302091150470,20.871615767536479,-12.7730131,-0.0023967,0.0000000,-0.0346543,-0.3151651,4.0000000,-0.5824320,1.0120674,8.8597555,-0.0478982,0.4981665
2653,-12,-7.642845451150470,20.871615767536479,-12.7736416,-0.0018182,0.8264463,-0.0341752,-0.3386667,4.0000000,-0.6195799,1.0115868,8.6821527,-0.0577536,0.5612952
2654,-12,-7.635388811150470,20.871615767536479,-12.7742577,-0.0012397,2.4793389,-0.0320834,-0.3620283,4.0000000,-0.6542784,1.0110861,8.4947453,-0.0697782,0.6248394
2655,-12,-7.627932171150470,20.871615767536479,-12.7748604,-0.0007438,4.1322312,-0.0231471,-0.3881182,4.0000000,-0.6893976,1.0105803,8.3001881,-0.0868388,0.6871362
2656,-12,-7.620475531150470,20.871615767536479,-12.7754498,-0.0001653,6.6115704,-0.0042075,-0.4193481,4.0000000,-0.7275500,1.0100640,8.0958319,-0.1111463,0.7518175
2657,-12,-7.613018891150470,20.871615767536479,-12.7760229,0.0003306,9.0909090,0.0195454,-0.4518842,4.0000000,-0.7654757,1.0095320,7.8798161,-0.1382927,0.8190711
2658,-12,-7.605562251150470,20.871615767536479,-12.7765779,0.0009091,12.3966942,0.0485538,-0.4843007,4.0000000,-0.7986646,1.0089940,7.6557732,-0.1699367,0.8831642
2659,-12,-7.598105611150470,20.871615767536479,-12.7771139,0.0014876,16.5289249,0.0819082,-0.5168155,4.0000000,-0.8295039,1.0084506,7.4221578,-0.2041271,0.9468969
2660,-12,-7.590648971150470,20.871615767536479,-12.7776279,0.0019835,20.6611576,0.1213050,-0.5501544,4.0000000,-0.8573261,1.0079086,7.1799893,-0.2429828,1.0101250
2661,-12,-7.583192331150470,20.871615767536479,-12.7781181,0.0025620,25.6198349,0.1616353,-0.5811611,4.0000000,-0.8787037,1.0073721,6.9335194,-0.2836186,1.0688949
2662,-12,-7.575735691150470,20.871615767536479,-12.7785826,0.0030579,30.5785122,0.2045764,-0.6117389,4.0000000,-0.8976500,1.0068460,6.6823297,-0.3258278,1.1277010
2663,-12,-7.568279051150470,20.871615767536479,-12.7790203,0.0036364,36.3636360,0.2424474,-0.6368128,4.0000000,-0.9062503,1.0063337,6.4278150,-0.3673753,1.1752340
2664,-12,-7.560822411150470,20.871615767536479,-12.7794275,0.0041322,41.3223152,0.2786487,-0.6587639,4.0000000,-0.9071477,1.0058446,6.1741557,-0.4103802,1.2141918
2665,-12,-7.553365771150471,20.871615767536479,-12.7798052,0.0045455,45.4545441,0.3084260,-0.6751426,4.0000000,-0.8978225,1.0053828,5.9244423,-0.4524629,1.2391808
2666,-12,-7.545909131150470,20.871615767536479,-12.7801523,-0.0049587,0.0000000,0.3293127,-0.6854335,4.0000000,-0.8790032,1.0049468,5.6798267,-0.4918638,1.2502974
2667,-12,-7.538452491150471,20.871615767536479,-12.7804680,-0.0045455,0.0000000,0.3389955,-0.6881613,4.0000000,-0.8467443,1.0045449,5.4448805,-0.5295783,1.2425361
2668,-12,-7.530995851150471,20.871615767536479,-12.7807531,-0.0041322,0.0000000,0.3398884,-0.6859669,4.0000000,-0.8058631,1.0041797,5.2213740,-0.5660707,1.2254082
2669,-12,-7.523539211150471,20.871615767536479,-12.7810087,-0.0037190,0.0000000,0.3317527,-0.6783465,4.0000000,-0.7569158,1.0038532,5.0124440,-0.5997772,1.1969769
2670,-12,-7.516082571150471,20.871615767536479,-12.7812366,-0.0033884,0.0000000,0.3119564,-0.6640837,4.0000000,-0.6981461,1.0035603,4.8175569,-0.6300212,1.1570423
2671,-12,-7.508625931150471,20.871615767536479,-12.7814379,-0.0030579,0.0000000,0.2834468,-0.6453601,4.0000000,-0.6333690,1.0032965,4.6368060,-0.6573513,1.1133844
2672,-12,-7.501169291150471,20.871615767536479,-12.7816143,-0.0028099,0.0000000,0.2488351,-0.6231477,4.0000000,-0.5650607,1.0030636,4.4704638,-0.6812347,1.0676477
2673,-12,-7.493712651150471,20.871615767536479,-12.7817707,-0.0024793,0.0000000,0.2062783,-0.5962347,4.0000000,-0.4925125,1.0028572,4.3170590,-0.6999568,1.0195541
2674,-12,-7.486256011150471,20.871615767536479,-12.7819090,-0.0022314,0.0000000,0.1603269,-0.5680329,4.0000000,-0.4214622,1.0026729,4.1750174,-0.7146036,0.9785776
2675,-12,-7.478799371150471,20.871615767536479,-12.7820330,-0.0019835,0.0000000,0.1151475,-0.5400128,4.0000000,-0.3545349,1.0025053,4.0422359,-0.7254906,0.9435261
2676,-12,-7.471342731150471,20.871615767536479,-12.7821445,-0.0017355,0.0000000,0.0731741,-0.5141323,4.0000000,-0.2949908,1.0023516,3.9167571,-0.7332737,0.9174199
2677,-12,-7.463886091150471,20.871615767536479,-12.7822475,-0.0015702,0.0000000,0.0324323,-0.4894263,4.0000000,-0.2407182,1.0022122,3.7991860,-0.7381342,0.8990278
2678,-12,-7.456429451150471,20.871615767536479,-12.7823439,-0.0013223,0.0000000,0.0003261,-0.4700461,4.0000000,-0.1991229,1.0020829,3.6850619,-0.7409694,0.8883418
2679,-12,-7.448972811150471,20.871615767536479,-12.7824373,-0.0010744,0.0000000,-0.0245322,-0.4542903,4.0000000,-0.1687613,1.0019616,3.5763769,-0.7398193,0.8793951
2680,-12,-7.441516171150471,20.871615767536479,-12.7825279,-0.0009091,0.0000000,-0.0384076,-0.4455892,4.0000000,-0.1507132,1.0018477,3.4711952,-0.7404653,0.8754952
2681,-12,-7.434059531150471,20.871615767536479,-12.7826176,-0.0007438,0.0000000,-0.0458866,-0.4410236,4.0000000,-0.1400904,1.0017418,3.3692985,-0.7419569,0.8739743
2682,-12,-7.426602891150471,20.871615767536479,-12.7827072,-0.0005785,0.0000000,-0.0394121,-0.4452330,4.0000000,-0.1446101,1.0016428,3.2708616,-0.7458557,0.8757032
2683,-12,-7.419146251150471,20.871615767536479,-12.7827969,-0.0004132,0.0000000,-0.0217788,-0.4550553,4.0000000,-0.1562840,1.0015491,3.1773641,-0.7538266,0.8755597
2684,-12,-7.411689611150471,20.871615767536479,-12.7828846,-0.0003306,0.0000000,0.0074289,-0.4726992,4.0000000,-0.1746617,1.0014625,3.0847797,-0.7707366,0.8823917
2685,-12,-7.404232971150471,20.871615767536479,-12.7829695,-0.0002479,0.0000000,0.0435310,-0.4940116,4.0000000,-0.1944545,1.0013833,2.9992979,-0.7935687,0.8923873
2686,-12,-7.396776331150471,20.871615767536479,-12.7830505,-0.0001653,0.0000000,0.0897807,-0.5214362,4.0000000,-0.2194477,1.0013107,2.9196229,-0.8234246,0.9111089
2687,-12,-7.389319691150471,20.871615767536479,-12.7831249,-0.0000826,0.0000000,0.1392019,-0.5495993,4.0000000,-0.2424910,1.0012466,2.8457274,-0.8567078,0.9327626
2688,-12,-7.381863051150471,20.871615767536479,-12.7831898,0.0000000,0.0000000,0.1895778,-0.5794777,4.0000000,-0.2635792,1.0011910,2.7795579,-0.8953763,0.9668427
2689,-12,-7.374406411150471,20.871615767536479,-12.7832422,0.0000000,0.0000000,0.2405021,-0.6091052,4.0000000,-0.2853581,1.0011470,2.7267971,-0.9328523,1.0057951
2690,-12,-7.366949771150471,20.871615767536479,-12.7832813,0.0000000,0.0000000,0.2873089,-0.6370116,4.0000000,-0.3071127,1.0011165,2.6889353,-0.9669106,1.0512904
2691,-12,-7.359493131150471,20.871615767536479,-12.7833033,0.0000000,0.0000000,0.3274361,-0.6619667,4.0000000,-0.3307010,1.0011010,2.6695678,-0.9932324,1.1007959
2692,-12,-7.352036491150471,20.871615767536479,-12.7833071,0.0000000,0.0000000,0.3537843,-0.6810347,5.0000000,-0.3512826,1.0011034,2.6708045,-1.0107868,1.1507064
2693,-12,-7.344579851150471,20.871615767536479,-12.7832909,0.0000000,0.0000000,0.3705724,-0.6949391,4.0000000,-0.3754324,1.0011231,2.6945074,-1.0144458,1.1939257
2694,-12,-7.337123211150471,20.871615767536479,-12.7832546,-0.0000826,0.0000000,0.3761610,-0.7039286,4.0000000,-0.3990991,1.0011598,2.7385504,-1.0087582,1.2334062
2695,-12,-7.329666571150470,20.871615767536479,-12.7831964,-0.0001653,0.0000000,0.3693926,-0.7065367,4.0000000,-0.4207487,1.0012125,2.8009233,-0.9923246,1.2620834
2696,-12,-7.322209931150470,20.871615767536479,-12.7831192,-0.0002479,0.0000000,0.3425576,-0.6991079,4.0000000,-0.4299916,1.0012798,2.8781862,-0.9682241,1.2744142
2697,-12,-7.314753291150470,20.871615767536479,-12.7830219,-0.0003306,0.0000000,0.3044383,-0.6855596,4.0000000,-0.4301223,1.0013589,2.9671307,-0.9409969,1.2760447
2698,-12,-7.307296651150470,20.871615767536479,-12.7829084,-0.0004959,0.0000000,0.2618808,-0.6693223,4.0000000,-0.4253816,1.0014443,3.0599265,-0.9132630,1.2735963
2699,-12,-7.299840011150470,20.871615767536479,-12.7827797,-0.0006612,0.0000000,0.2068906,-0.6457645,4.0000000,-0.4069259,1.0015351,3.1550965,-0.8846031,1.2600207
2700,-12,-7.292383371150470,20.871615767536479,-12.7826376,-0.0008264,0.0000000,0.1470455,-0.6192930,4.0000000,-0.3797107,1.0016248,3.2470748,-0.8588753,1.2460846
2701,-12,-7.284926731150470,20.871615767536479,-12.7824879,-0.0009917,0.0000000,0.0812313,-0.5886933,4.0000000,-0.3403812,1.0017132,3.3366213,-0.8370055,1.2301172
2702,-12,-7.277470091150470,20.871615767536479,-12.7823305,-0.0012397,0.0000000,0.0209549,-0.5595825,4.0000000,-0.2989962,1.0017997,3.4182141,-0.8201687,1.2171867
2703,-12,-7.270013451150470,20.871615767536479,-12.7821712,-0.0014876,0.0000000,-0.0439350,-0.5265929,4.0000000,-0.2469653,1.0018800,3.4946187,-0.8062206,1.2038118
2704,-12,-7.262556811150470,20.871615767536479,-12.7820129,-0.0017355,0.0000000,-0.1006059,-0.4970397,4.0000000,-0.1967754,1.0019584,3.5662563,-0.7973039,1.1963362
2705,-12,-7.255100171150470,20.871615767536479,-12.7818565,-0.0019008,0.0000000,-0.1550969,-0.4670166,4.0000000,-0.1435399,1.0020357,3.6353116,-0.7904933,1.1897296
2706,-12,-7.247643531150470,20.871615767536479,-12.7817068,-0.0021488,0.0000000,-0.2003108,-0.4401762,4.0000000,-0.0937688,1.0021154,3.7055106,-0.7865836,1.1829559
2707,-12,-7.240186891150470,20.871615767536479,-12.7815647,-0.0023967,0.0000000,-0.2396493,-0.4145641,4.0000000,-0.0450955,1.0022020,3.7817342,-0.7840326,1.1742814
2708,-12,-7.232730251150470,20.871615767536479,-12.7814331,-0.0026446,0.0000000,-0.2736347,-0.3909116,4.0000000,0.0012442,1.0023006,3.8646846,-0.7830675,1.1663039
2709,-12,-7.225273611150470,20.871615767536479,-12.7813120,-0.0028099,0.0000000,-0.3076448,-0.3653163,4.0000000,0.0490152,1.0024140,3.9572701,-0.7796478,1.1572269
2710,-12,-7.217816971150470,20.871615767536479,-12.7812042,-0.0029752,0.0000000,-0.3364835,-0.3429029,4.0000000,0.0936538,1.0025425,4.0605712,-0.7794595,1.1518161
2711,-12,-7.210360331150470,20.871615767536479,-12.7811108,-0.0031405,0.0000000,-0.3614635,-0.3224455,4.0000000,0.1338183,1.0026904,4.1787949,-0.7787094,1.1478447
2712,-12,-7.202903691150470,20.871615767536479,-12.7810326,-0.0033058,0.0000000,-0.3831914,-0.3029734,4.0000000,0.1714841,1.0028632,4.3124046,-0.7774310,1.1431954
2713,-12,-7.195447051150470,20.871615767536479,-12.7809696,-0.0033884,0.0000000,-0.4075594,-0.2820672,4.0000000,0.2135997,1.0030637,4.4602132,-0.7777342,1.1437786
2714,-12,-7.187990411150470,20.871615767536479,-12.7809238,-0.0034711,0.0000000,-0.4326015,-0.2604603,4.0000000,0.2578275,1.0032917,4.6236777,-0.7787481,1.1479255
2715,-12,-7.180533771150470,20.871615767536479,-12.7808952,-0.0035537,0.0000000,-0.4567468,-0.2384019,4.0000000,0.3035055,1.0035473,4.7996349,-0.7803094,1.1533142
2716,-12,-7.173077131150470,20.871615767536479,-12.7808857,-0.0036364,0.0000000,-0.4762521,-0.2178318,3.0000000,0.3452619,1.0038314,4.9884052,-0.7809255,1.1560193
2717,-12,-7.165620491150470,20.871615767536479,-12.7808952,-0.0036364,0.0000000,-0.4962409,-0.1956072,4.0000000,0.3900147,1.0041435,5.1891189,-0.7812291,1.1607040
2718,-12,-7.158163851150470,20.871615767536479,-12.7809248,-0.0036364,0.0000000,-0.5152979,-0.1722228,4.0000000,0.4368248,1.0044862,5.4015956,-0.7812705,1.1661115
2719,-12,-7.150707211150470,20.871615767536479,-12.7809772,-0.0036364,0.0000000,-0.5331389,-0.1486551,4.0000000,0.4840405,1.0048635,5.6225019,-0.7813507,1.1735023
2720,-12,-7.143250571150471,20.871615767536479,-12.7810516,-0.0036364,0.0000000,-0.5461962,-0.1270788,4.0000000,0.5262386,1.0052748,5.8543649,-0.7803962,1.1779470
2721,-12,-7.135793931150470,20.871615767536479,-12.7811508,-0.0035537,0.0000000,-0.5587947,-0.1067823,4.0000000,0.5671028,1.0057176,6.0960617,-0.7806673,1.1866075
2722,-12,-7.128337291150471,20.871615767536479,-12.7812757,-0.0034711,0.0000000,-0.5696295,-0.0870316,4.0000000,0.6057398,1.0061938,6.3455253,-0.7798030,1.1957003
2723,-12,-7.665215371150470,20.864159127536482,-12.7727251,-0.0025620,0.0000000,-0.0274684,-0.2996339,4.0000000,-0.5629312,1.0123785,8.9727869,-0.0363367,0.4432283
2724,-12,-7.657758731150470,20.864159127536482,-12.7733555,-0.0019835,0.8264463,-0.0381290,-0.3151665,4.0000000,-0.5951256,1.0118983,8.7981739,-0.0352074,0.5054043
2725,-12,-7.650302091150470,20.864159127536482,-12.7739754,-0.0014876,1.6528926,-0.0463156,-0.3319734,4.0000000,-0.6270520,1.0114069,8.6145630,-0.0368948,0.5676355
2726,-12,-7.642845451150470,20.864159127536482,-12.7745819,-0.0009091,3.3057852,-0.0468795,-0.3536586,4.0000000,-0.6617139,1.0108957,8.4222698,-0.0456033,0.6303674
2727,-12,-7.635388811150470,20.864159127536482,-12.7751751,-0.0003306,5.7851238,-0.0463202,-0.3747174,4.0000000,-0.6936286,1.0103757,8.2198315,-0.0558061,0.6922811
2728,-12,-7.627932171150470,20.864159127536482,-12.7757549,0.0001653,8.2644625,-0.0395120,-0.3987350,4.0000000,-0.7268246,1.0098524,8.0104465,-0.0706453,0.7543613
2729,-12,-7.620475531150470,20.864159127536482,-12.7763205,0.0007438,11.5702477,-0.0245514,-0.4264424,4.0000000,-0.7618277,1.0093203,7.7934332,-0.0910572,0.8170046
2730,-12,-7.613018891150470,20.864159127536482,-12.7768698,0.0012397,14.8760328,-0.0020245,-0.4571443,4.0000000,-0.7971963,1.0087808,7.5644040,-0.1170924,0.8812196
2731,-12,-7.605562251150470,20.864159127536482,-12.7774010,0.0018182,19.0082645,0.0254525,-0.4869919,4.0000000,-0.8269022,1.0082389,7.3282013,-0.1470817,0.9390025
2732,-12,-7.598105611150470,20.864159127536482,-12.7779121,0.0023967,23.9669418,0.0577318,-0.5174010,4.0000000,-0.8547673,1.0076987,7.0850177,-0.1800347,0.9962265
2733,-12,-7.590648971150470,20.864159127536482,-12.7784023,0.0028926,28.9256191,0.0951854,-0.5483680,4.0000000,-0.8800797,1.0071635,6.8361115,-0.2166562,1.0525390
2734,-12,-7.583192331150470,20.864159127536482,-12.7788687,0.0034711,34.7107430,0.1336541,-0.5769924,4.0000000,-0.8992744,1.0066388,6.5804315,-0.2547103,1.1030644
2735,-12,-7.575735691150470,20.864159127536482,-12.7793102,0.0039669,39.6694221,0.1760269,-0.6061524,4.0000000,-0.9152356,1.0061258,6.3212719,-0.2970693,1.1546644
