OID_,ClipsFinal_DEM_Large_S3_RegN,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
5064,-12,-2.997358731150471,22.609012887536480,-12.7975292,0.0019008,19.8347111,0.7308401,-0.8650496,4.0000000,-0.7532669,1.0083716,7.3863468,-0.9768323,1.5770257
5065,-12,-2.989902091150471,22.609012887536480,-12.7982635,0.0025620,25.6198349,0.7217581,-0.8598915,4.0000000,-0.7463130,1.0078374,7.1488733,-0.9734701,1.5560478
5066,-12,-2.982445451150471,22.609012887536480,-12.7989521,0.0032231,32.2314034,0.7014407,-0.8478854,5.0000000,-0.7335805,1.0073476,6.9224839,-0.9621902,1.5108157
5067,-12,-2.974988811150471,22.609012887536480,-12.7995949,0.0039669,39.6694221,0.6773481,-0.8331093,5.0000000,-0.7188799,1.0069082,6.7135997,-0.9473387,1.4560105
5068,-12,-2.967532171150471,22.609012887536480,-12.8001947,-0.0052893,0.0000000,0.6475485,-0.8141158,5.0000000,-0.7028216,1.0065089,6.5178938,-0.9254101,1.3869672
5069,-12,-2.960075531150471,22.609012887536480,-12.8007507,-0.0044628,0.0000000,0.6129574,-0.7913933,4.0000000,-0.6851224,1.0061491,6.3359823,-0.8976643,1.3069119
5070,-12,-2.952618891150470,22.609012887536480,-12.8012667,-0.0036364,0.0000000,0.5684548,-0.7617994,4.0000000,-0.6604664,1.0058309,6.1711946,-0.8631324,1.2087088
5071,-12,-2.945162251150471,22.609012887536480,-12.8017416,-0.0029752,0.0000000,0.5263225,-0.7323491,4.0000000,-0.6384692,1.0055524,6.0217319,-0.8262290,1.1141061
5072,-12,-2.937705611150471,22.609012887536480,-12.8021803,-0.0023967,0.0000000,0.4817883,-0.7001585,4.0000000,-0.6134016,1.0053073,5.8878517,-0.7869155,1.0160681
5073,-12,-2.930248971150471,22.609012887536480,-12.8025818,-0.0019008,0.0000000,0.4371860,-0.6664459,4.0000000,-0.5876235,1.0050874,5.7664218,-0.7452682,0.9185953
5074,-12,-2.922792331150471,22.609012887536480,-12.8029499,-0.0014876,0.0000000,0.3937757,-0.6321979,4.0000000,-0.5594503,1.0048977,5.6584201,-0.7049454,0.8253559
5075,-12,-2.915335691150471,22.609012887536480,-12.8032856,-0.0011570,0.0000000,0.3545706,-0.5996010,4.0000000,-0.5320352,1.0047346,5.5631042,-0.6671668,0.7413145
5076,-12,-2.907879051150471,22.609012887536480,-12.8035908,-0.0008264,0.0000000,0.3184853,-0.5679294,4.0000000,-0.5060564,1.0045930,5.4793720,-0.6298025,0.6639980
5077,-12,-2.900422411150471,22.609012887536480,-12.8038673,-0.0005785,0.0000000,0.2838677,-0.5359816,4.0000000,-0.4787340,1.0044715,5.4073410,-0.5932292,0.5907434
5078,-12,-2.892965771150471,22.609012887536480,-12.8041162,-0.0004132,0.0000000,0.2544284,-0.5071602,4.0000000,-0.4547432,1.0043676,5.3446312,-0.5595772,0.5282080
5079,-12,-2.885509131150471,22.609012887536480,-12.8043394,-0.0002479,0.0000000,0.2305068,-0.4824425,4.0000000,-0.4351117,1.0042808,5.2908940,-0.5297734,0.4773093
5080,-12,-2.878052491150471,22.609012887536480,-12.8045378,-0.0001653,0.0000000,0.2118464,-0.4623147,4.0000000,-0.4207133,1.0042117,5.2481475,-0.5039161,0.4379126
5081,-12,-2.870595851150471,22.609012887536480,-12.8047123,-0.0000826,0.0000000,0.1947336,-0.4433857,4.0000000,-0.4072949,1.0041575,5.2141767,-0.4794765,0.4030084
5082,-12,-2.863139211150471,22.609012887536480,-12.8048630,0.0000000,0.0000000,0.1794627,-0.4261457,4.0000000,-0.3944829,1.0041195,5.1900363,-0.4578085,0.3731256
5083,-12,-2.855682571150471,22.609012887536480,-12.8049908,0.0000000,0.0000000,0.1673027,-0.4122936,4.0000000,-0.3853007,1.0040975,5.1748257,-0.4392865,0.3506686
5084,-12,-2.848225931150471,22.609012887536480,-12.8050966,0.0000000,0.0000000,0.1583444,-0.4020702,4.0000000,-0.3804823,1.0040879,5.1699624,-0.4236580,0.3351004
5085,-12,-2.840769291150471,22.609012887536480,-12.8051796,0.0000000,0.0000000,0.1509803,-0.3940257,4.0000000,-0.3773455,1.0040921,5.1734080,-0.4107060,0.3241093
5086,-12,-2.833312651150471,22.609012887536480,-12.8052416,0.0000000,0.0000000,0.1428315,-0.3850106,4.0000000,-0.3700842,1.0041140,5.1865702,-0.3999370,0.3121721
5087,-12,-2.825856011150471,22.609012887536480,-12.8052816,0.0000000,0.0000000,0.1360873,-0.3779348,4.0000000,-0.3631733,1.0041535,5.2097993,-0.3926964,0.3039815
5088,-12,-2.818399371150471,22.609012887536480,-12.8053007,0.0000000,0.0000000,0.1285943,-0.3698800,4.0000000,-0.3541901,1.0042059,5.2438946,-0.3855699,0.2947751
5089,-12,-2.810942731150471,22.609012887536480,-12.8053007,0.0000000,0.0000000,0.1224043,-0.3632810,4.0000000,-0.3458907,1.0042707,5.2838573,-0.3806714,0.2877378
5090,-12,-2.803486091150471,22.609012887536480,-12.8052807,0.0000000,0.0000000,0.1135983,-0.3532901,4.0000000,-0.3306855,1.0043466,5.3308849,-0.3758947,0.2765450
5091,-12,-2.796029451150471,22.609012887536480,-12.8052435,0.0000000,0.0000000,0.1061214,-0.3450033,4.0000000,-0.3159884,1.0044315,5.3822107,-0.3740182,0.2682209
5092,-12,-2.788572811150471,22.609012887536480,-12.8051882,0.0000000,0.0000000,0.0978919,-0.3362309,4.0000000,-0.3005637,1.0045226,5.4376435,-0.3718981,0.2606581
5093,-12,-2.781116171150471,22.609012887536480,-12.8051176,0.0000000,0.0000000,0.0887114,-0.3264958,4.0000000,-0.2823911,1.0046202,5.4967055,-0.3706005,0.2530764
5094,-12,-2.773659531150471,22.609012887536480,-12.8050327,0.0000000,0.0000000,0.0807865,-0.3184555,4.0000000,-0.2671779,1.0047269,5.5589085,-0.3697332,0.2481107
5095,-12,-2.766202891150471,22.609012887536480,-12.8049345,0.0000000,0.0000000,0.0744898,-0.3123536,4.0000000,-0.2550451,1.0048372,5.6230373,-0.3696620,0.2452853
5096,-12,-2.758746251150471,22.609012887536480,-12.8048239,0.0000000,0.0000000,0.0689545,-0.3062453,4.0000000,-0.2445842,1.0049479,5.6885033,-0.3679064,0.2412159
5097,-12,-2.751289611150471,22.609012887536480,-12.8047018,-0.0000826,0.0000000,0.0642138,-0.3003711,4.0000000,-0.2369359,1.0050617,5.7524314,-0.3638062,0.2364301
5098,-12,-2.743832971150471,22.609012887536480,-12.8045692,-0.0001653,0.0000000,0.0629854,-0.2988483,4.0000000,-0.2365484,1.0051779,5.8174558,-0.3611482,0.2353217
5099,-12,-2.736376331150471,22.609012887536480,-12.8044252,-0.0002479,0.0000000,0.0637373,-0.2982821,4.0000000,-0.2396330,1.0052924,5.8821197,-0.3569312,0.2325447
5100,-12,-2.728919691150471,22.609012887536480,-12.8042717,-0.0003306,0.0000000,0.0662357,-0.2986701,4.0000000,-0.2464573,1.0054072,5.9457998,-0.3508830,0.2285605
5101,-12,-2.721463051150470,22.609012887536480,-12.8041067,-0.0004959,0.0000000,0.0711538,-0.3017104,4.0000000,-0.2579764,1.0055230,6.0093460,-0.3454444,0.2261693
5102,-12,-2.714006411150470,22.609012887536480,-12.8039293,-0.0006612,0.0000000,0.0763937,-0.3045026,4.0000000,-0.2696116,1.0056392,6.0725131,-0.3393936,0.2225875
5103,-12,-2.706549771150470,22.609012887536480,-12.8037405,-0.0008264,0.0000000,0.0814332,-0.3063198,4.0000000,-0.2809160,1.0057567,6.1340704,-0.3317237,0.2170441
5104,-12,-2.699093131150470,22.609012887536480,-12.8035383,-0.0010744,0.0000000,0.0859784,-0.3074106,4.0000000,-0.2912312,1.0058677,6.1936097,-0.3235901,0.2107050
5105,-12,-2.691636491150470,22.609012887536480,-12.8033218,-0.0013223,0.0000000,0.0889463,-0.3070651,4.0000000,-0.2971897,1.0059742,6.2512631,-0.3169405,0.2039395
5106,-12,-2.684179851150471,22.609012887536480,-12.8030901,-0.0015702,0.0000000,0.0884853,-0.3021440,4.0000000,-0.2952351,1.0060785,6.3043027,-0.3090529,0.1927252
5107,-12,-2.676723211150471,22.609012887536480,-12.8028431,-0.0019008,0.0000000,0.0845671,-0.2928960,4.0000000,-0.2851917,1.0061725,6.3526297,-0.3006003,0.1782578
5108,-12,-2.669266571150471,22.609012887536480,-12.8025808,-0.0021488,0.0000000,0.0774655,-0.2790871,4.0000000,-0.2662214,1.0062540,6.3951416,-0.2919527,0.1604160
5109,-12,-2.661809931150471,22.609012887536480,-12.8023033,-0.0024793,0.0000000,0.0663996,-0.2587950,4.0000000,-0.2349242,1.0063211,6.4303179,-0.2826658,0.1382453
5110,-12,-2.654353291150471,22.609012887536480,-12.8020124,-0.0028099,0.0000000,0.0518089,-0.2310457,4.0000000,-0.1919859,1.0063697,6.4554200,-0.2701054,0.1122809
5111,-12,-2.646896651150471,22.609012887536480,-12.8017101,-0.0031405,0.0000000,0.0358930,-0.1984966,4.0000000,-0.1405977,1.0063972,6.4687295,-0.2563954,0.0874429
5112,-12,-2.639440011150471,22.609012887536480,-12.8013973,-0.0034711,0.0000000,0.0199317,-0.1616109,4.0000000,-0.0837895,1.0063987,6.4692302,-0.2394323,0.0656270
5113,-12,-2.631983371150471,22.609012887536480,-12.8010788,-0.0038017,0.0000000,0.0049396,-0.1203733,4.0000000,-0.0228279,1.0063723,6.4569831,-0.2179186,0.0487100
5114,-12,-2.624526731150471,22.609012887536480,-12.8007565,-0.0042149,0.0000000,-0.0081620,-0.0747765,4.0000000,0.0424532,1.0063208,6.4299154,-0.1920062,0.0392284
5115,-12,-2.617070091150471,22.609012887536480,-12.8004351,-0.0045455,0.0000000,-0.0183122,-0.0269869,4.0000000,0.1097897,1.0062413,6.3888297,-0.1637636,0.0403496
5116,-12,-3.288167691150471,22.601556247536479,-12.7451534,0.0001653,23.1404953,-0.0875617,-0.0016412,4.0000000,0.1926846,1.0267209,13.1045256,-0.1959670,0.1946722
5117,-12,-3.280711051150471,22.601556247536479,-12.7468061,0.0019835,32.2314034,-0.0846822,-0.0263212,4.0000000,0.1640581,1.0261774,12.9739799,-0.2167005,0.1898538
5118,-12,-3.273254411150471,22.601556247536479,-12.7484398,0.0035537,41.3223152,-0.0791671,-0.0461488,4.0000000,0.1395964,1.0256188,12.8360090,-0.2318941,0.1828108
5119,-12,-3.265797771150471,22.601556247536479,-12.7500563,-0.0050413,0.8264463,-0.0723245,-0.0625060,4.0000000,0.1176673,1.0250503,12.6950130,-0.2426793,0.1745920
5120,-12,-3.258341131150471,22.601556247536479,-12.7516527,-0.0036364,4.1322312,-0.0636317,-0.0732616,4.0000000,0.0995304,1.0244700,12.5505142,-0.2460535,0.1612316
5121,-12,-3.250884491150471,22.601556247536479,-12.7532301,-0.0021488,9.9173555,-0.0545200,-0.0812488,4.0000000,0.0842401,1.0239222,12.4106646,-0.2467376,0.1461681
5122,-12,-3.243427851150471,22.601556247536479,-12.7547894,-0.0003306,19.0082645,-0.0458472,-0.0838579,4.0000000,0.0732851,1.0233955,12.2757645,-0.2410008,0.1288367
5123,-12,-3.235971211150471,22.601556247536479,-12.7563295,0.0014876,28.0991745,-0.0376865,-0.0836795,4.0000000,0.0654724,1.0229018,12.1467047,-0.2328315,0.1107722
5124,-12,-3.228514571150471,22.601556247536479,-12.7578545,0.0031405,37.1900826,-0.0300318,-0.0790087,4.0000000,0.0600319,1.0224555,12.0291195,-0.2180494,0.0908524
5125,-12,-3.221057931150471,22.601556247536479,-12.7593632,0.0044628,46.2809906,-0.0243666,-0.0758204,4.0000000,0.0565495,1.0220468,11.9221716,-0.2081903,0.0764029
5126,-12,-3.213601291150471,22.601556247536479,-12.7608576,-0.0042975,1.6528926,-0.0197148,-0.0710142,4.0000000,0.0558556,1.0216792,11.8239431,-0.1978839,0.0632980
5127,-12,-3.206144651150471,22.601556247536479,-12.7623386,-0.0029752,5.7851238,-0.0161246,-0.0647896,4.0000000,0.0562847,1.0213536,11.7357006,-0.1858639,0.0519576
5128,-12,-3.198688011150471,22.601556247536479,-12.7638083,-0.0014050,12.3966942,-0.0132944,-0.0585680,4.0000000,0.0570522,1.0210755,11.6604185,-0.1741883,0.0426197
5129,-12,-3.191231371150471,22.601556247536479,-12.7652674,0.0003306,20.6611576,-0.0114699,-0.0537964,4.0000000,0.0584517,1.0208280,11.5928726,-0.1660444,0.0364293
5130,-12,-3.183774731150470,22.601556247536479,-12.7667160,0.0020661,29.7520657,-0.0100389,-0.0513739,4.0000000,0.0574929,1.0206106,11.5344639,-0.1602406,0.0322753
5131,-12,-3.176318091150470,22.601556247536479,-12.7681570,0.0035537,38.8429756,-0.0091968,-0.0501601,4.0000000,0.0569453,1.0204209,11.4817276,-0.1572656,0.0299371
5132,-12,-3.168861451150470,22.601556247536479,-12.7695894,0.0047934,47.9338837,-0.0084917,-0.0517769,4.0000000,0.0538806,1.0202465,11.4338017,-0.1574343,0.0290931
5133,-12,-3.161404811150470,22.601556247536479,-12.7710142,-0.0041322,1.6528926,-0.0078177,-0.0590822,4.0000000,0.0469829,1.0200936,11.3931713,-0.1651474,0.0309955
5134,-12,-3.153948171150470,22.601556247536479,-12.7724323,-0.0028926,4.9586778,-0.0069994,-0.0735297,4.0000000,0.0366404,1.0199400,11.3496294,-0.1836999,0.0371979
5135,-12,-3.146491531150470,22.601556247536479,-12.7738419,-0.0014050,10.7438021,-0.0052665,-0.0912820,4.0000000,0.0228908,1.0197605,11.3005199,-0.2054547,0.0457053
5136,-12,-3.139034891150470,22.601556247536479,-12.7752419,0.0002479,18.1818180,-0.0013862,-0.1168355,4.0000000,0.0020119,1.0195694,11.2493162,-0.2356829,0.0597198
5137,-12,-3.131578251150470,22.601556247536479,-12.7766323,0.0019008,27.2727280,0.0055139,-0.1487859,4.0000000,-0.0248099,1.0193499,11.1870670,-0.2727619,0.0807061
5138,-12,-3.124121611150471,22.601556247536479,-12.7780104,0.0033058,36.3636360,0.0161553,-0.1867125,4.0000000,-0.0553048,1.0190895,11.1119223,-0.3181202,0.1116337
5139,-12,-3.116664971150471,22.601556247536479,-12.7793751,0.0044628,45.4545441,0.0323853,-0.2300979,4.0000000,-0.0922892,1.0187706,11.0231266,-0.3679067,0.1533954
5140,-12,-3.109208331150471,22.601556247536479,-12.7807217,-0.0045455,0.0000000,0.0561791,-0.2811556,4.0000000,-0.1349067,1.0183897,10.9134073,-0.4274045,0.2129574
5141,-12,-3.101751691150471,22.601556247536479,-12.7820482,-0.0034711,1.6528926,0.0862889,-0.3332295,4.0000000,-0.1802837,1.0179501,10.7838812,-0.4861752,0.2840331
5142,-12,-3.094295051150471,22.601556247536479,-12.7833509,-0.0022314,4.9586778,0.1236136,-0.3875499,4.0000000,-0.2282300,1.0174459,10.6341276,-0.5468699,0.3699735
5143,-12,-3.086838411150471,22.601556247536479,-12.7846279,-0.0008264,9.9173555,0.1671232,-0.4414963,4.0000000,-0.2783623,1.0168871,10.4644556,-0.6046304,0.4662685
5144,-12,-3.079381771150471,22.601556247536479,-12.7858744,0.0005785,16.5289249,0.2188968,-0.4979801,4.0000000,-0.3303677,1.0162780,10.2769117,-0.6655926,0.5799620
5145,-12,-3.071925131150471,22.601556247536479,-12.7870884,0.0019008,23.9669418,0.2761615,-0.5529411,4.0000000,-0.3834279,1.0156155,10.0688591,-0.7224544,0.7015674
5146,-12,-3.064468491150471,22.601556247536479,-12.7882652,0.0031405,33.0578499,0.3380438,-0.6061499,4.0000000,-0.4369664,1.0149161,9.8429861,-0.7753333,0.8295390
5147,-12,-3.057011851150471,22.601556247536479,-12.7894039,0.0042149,42.1487617,0.3971761,-0.6525991,4.0000000,-0.4853687,1.0141993,9.6049995,-0.8198295,0.9493495
5148,-12,-3.049555211150471,22.601556247536479,-12.7905006,-0.0048760,0.0000000,0.4549552,-0.6946558,4.0000000,-0.5307785,1.0134603,9.3542604,-0.8585332,1.0639210
5149,-12,-3.042098571150471,22.601556247536479,-12.7915535,-0.0039669,0.0000000,0.5075769,-0.7306066,4.0000000,-0.5710109,1.0127287,9.0994263,-0.8902022,1.1661364
5150,-12,-3.034641931150471,22.601556247536479,-12.7925625,-0.0030579,0.0000000,0.5545396,-0.7611602,4.0000000,-0.6057146,1.0120084,8.8386908,-0.9166058,1.2560232
5151,-12,-3.027185291150471,22.601556247536479,-12.7935247,-0.0020661,0.8264463,0.5918873,-0.7843452,4.0000000,-0.6337443,1.0113016,8.5770836,-0.9349461,1.3249965
5152,-12,-3.019728651150471,22.601556247536479,-12.7944403,-0.0010744,3.3057852,0.6173174,-0.7993940,4.0000000,-0.6542127,1.0106316,8.3190050,-0.9445753,1.3686644
5153,-12,-3.012272011150471,22.601556247536479,-12.7953091,-0.0001653,6.6115704,0.6364985,-0.8103576,4.0000000,-0.6699847,1.0099910,8.0672760,-0.9507305,1.3995192
5154,-12,-3.004815371150471,22.601556247536479,-12.7961302,0.0006612,10.7438021,0.6471198,-0.8157684,4.0000000,-0.6814820,1.0093812,7.8190699,-0.9500547,1.4114894
5155,-12,-2.997358731150471,22.601556247536479,-12.7969036,0.0014050,15.7024794,0.6459133,-0.8136477,4.0000000,-0.6876776,1.0088186,7.5818458,-0.9396179,1.3975067
5156,-12,-2.989902091150471,22.601556247536479,-12.7976313,0.0020661,20.6611576,0.6339065,-0.8049560,5.0000000,-0.6869754,1.0083020,7.3575873,-0.9229364,1.3622161
5157,-12,-2.982445451150471,22.601556247536479,-12.7983131,0.0026446,26.4462814,0.6174213,-0.7932925,5.0000000,-0.6845735,1.0078231,7.1435781,-0.9020115,1.3176258
5158,-12,-2.974988811150471,22.601556247536479,-12.7989502,0.0033058,33.0578499,0.5960733,-0.7784072,4.0000000,-0.6793249,1.0073907,6.9441404,-0.8774894,1.2637908
5159,-12,-2.967532171150471,22.601556247536479,-12.7995443,0.0039669,39.6694221,0.5672874,-0.7583638,4.0000000,-0.6699843,1.0069972,6.7583537,-0.8467435,1.1951363
5160,-12,-2.960075531150471,22.601556247536479,-12.8000965,-0.0052893,0.0000000,0.5353771,-0.7355768,4.0000000,-0.6601344,1.0066384,6.5834551,-0.8110193,1.1199466
5161,-12,-2.952618891150470,22.601556247536479,-12.8006077,-0.0045455,0.0000000,0.4997354,-0.7098227,4.0000000,-0.6457728,1.0063142,6.4222579,-0.7738724,1.0395632
5162,-12,-2.945162251150471,22.601556247536479,-12.8010798,-0.0038843,0.0000000,0.4633483,-0.6827953,4.0000000,-0.6294733,1.0060227,6.2729201,-0.7361174,0.9592268
5163,-12,-2.937705611150471,22.601556247536479,-12.8015146,-0.0033058,0.0000000,0.4244514,-0.6530428,4.0000000,-0.6088453,1.0057671,6.1385832,-0.6972404,0.8755957
5164,-12,-2.930248971150471,22.601556247536479,-12.8019152,-0.0028099,0.0000000,0.3860640,-0.6225156,4.0000000,-0.5860616,1.0055358,6.0144000,-0.6589695,0.7943661
5165,-12,-2.922792331150471,22.601556247536479,-12.8022814,-0.0023967,0.0000000,0.3507012,-0.5931508,4.0000000,-0.5633226,1.0053294,5.9023442,-0.6229790,0.7203512
5166,-12,-2.915335691150471,22.601556247536479,-12.8026161,-0.0019835,0.0000000,0.3185555,-0.5652007,4.0000000,-0.5408980,1.0051459,5.8007159,-0.5895033,0.6534476
5167,-12,-2.907879051150471,22.601556247536479,-12.8029203,-0.0015702,0.0000000,0.2881134,-0.5374640,4.0000000,-0.5165302,1.0049839,5.7088966,-0.5583978,0.5904517
5168,-12,-2.900422411150471,22.601556247536479,-12.8031960,-0.0012397,0.0000000,0.2605744,-0.5111572,4.0000000,-0.4914801,1.0048445,5.6268039,-0.5308343,0.5338281
5169,-12,-2.892965771150471,22.601556247536479,-12.8034449,-0.0009917,0.0000000,0.2363653,-0.4867612,4.0000000,-0.4676696,1.0047222,5.5555177,-0.5058528,0.4837107
5170,-12,-2.885509131150471,22.601556247536479,-12.8036680,-0.0007438,0.0000000,0.2187736,-0.4681643,4.0000000,-0.4497037,1.0046152,5.4935856,-0.4866248,0.4470207
5171,-12,-2.878052491150471,22.601556247536479,-12.8038654,-0.0005785,0.0000000,0.2037745,-0.4517265,4.0000000,-0.4349261,1.0045269,5.4404173,-0.4685269,0.4158637
5172,-12,-2.870595851150471,22.601556247536479,-12.8040390,-0.0004132,0.0000000,0.1914504,-0.4379410,4.0000000,-0.4225162,1.0044570,5.3973141,-0.4533657,0.3909302
5173,-12,-2.863139211150471,22.601556247536479,-12.8041878,-0.0002479,0.0000000,0.1788401,-0.4236520,4.0000000,-0.4089759,1.0044045,5.3659849,-0.4383281,0.3664203
5174,-12,-2.855682571150471,22.601556247536479,-12.8043137,-0.0001653,0.0000000,0.1699584,-0.4137158,4.0000000,-0.4002207,1.0043715,5.3456316,-0.4272109,0.3506042
5175,-12,-2.848225931150471,22.601556247536479,-12.8044167,-0.0000826,0.0000000,0.1615114,-0.4044931,4.0000000,-0.3920574,1.0043573,5.3363528,-0.4169287,0.3370792
5176,-12,-2.840769291150471,22.601556247536479,-12.8044977,0.0000000,0.0000000,0.1557896,-0.3988928,4.0000000,-0.3891584,1.0043604,5.3376980,-0.4086272,0.3304541
5177,-12,-2.833312651150471,22.601556247536479,-12.8045559,0.0000000,0.0000000,0.1480225,-0.3908614,4.0000000,-0.3811618,1.0043800,5.3498340,-0.4005610,0.3204725
5178,-12,-2.825856011150471,22.601556247536479,-12.8045912,0.0000000,0.0000000,0.1405519,-0.3833057,4.0000000,-0.3730159,1.0044165,5.3728042,-0.3935955,0.3119071
5179,-12,-2.818399371150471,22.601556247536479,-12.8046064,0.0000000,0.0000000,0.1326101,-0.3750167,5.0000000,-0.3629844,1.0044696,5.4047141,-0.3870490,0.3025242
5180,-12,-2.810942731150471,22.601556247536479,-12.8046007,0.0000000,0.0000000,0.1254757,-0.3676873,4.0000000,-0.3543163,1.0045381,5.4462075,-0.3810584,0.2949477
5181,-12,-2.803486091150471,22.601556247536479,-12.8045750,0.0000000,0.0000000,0.1157051,-0.3567314,4.0000000,-0.3373680,1.0046196,5.4945941,-0.3760948,0.2825323
5182,-12,-2.796029451150471,22.601556247536479,-12.8045311,0.0000000,0.0000000,0.1070731,-0.3472336,4.0000000,-0.3209293,1.0047117,5.5489216,-0.3735379,0.2728850
5183,-12,-2.788572811150471,22.601556247536479,-12.8044701,-0.0000826,0.0000000,0.0987494,-0.3384566,4.0000000,-0.3067477,1.0048101,5.6069217,-0.3701655,0.2653535
5184,-12,-2.781116171150471,22.601556247536479,-12.8043938,-0.0001653,0.0000000,0.0893236,-0.3282321,4.0000000,-0.2892171,1.0049175,5.6695151,-0.3672472,0.2567940
5185,-12,-2.773659531150471,22.601556247536479,-12.8043013,-0.0002479,0.0000000,0.0794571,-0.3170397,4.0000000,-0.2707508,1.0050318,5.7347240,-0.3633286,0.2474811
5186,-12,-2.766202891150471,22.601556247536479,-12.8041964,-0.0003306,0.0000000,0.0718886,-0.3080282,4.0000000,-0.2556784,1.0051478,5.8015351,-0.3603780,0.2399750
5187,-12,-2.758746251150471,22.601556247536479,-12.8040791,-0.0004132,0.0000000,0.0662006,-0.3002182,4.0000000,-0.2450248,1.0052660,5.8670759,-0.3554117,0.2322653
5188,-12,-2.751289611150471,22.601556247536479,-12.8039503,-0.0005785,0.0000000,0.0621655,-0.2941049,4.0000000,-0.2369202,1.0053837,5.9319062,-0.3512895,0.2257441
5189,-12,-2.743832971150471,22.601556247536479,-12.8038101,-0.0007438,0.0000000,0.0595388,-0.2894311,4.0000000,-0.2334498,1.0054998,5.9963284,-0.3454125,0.2200804
5190,-12,-2.736376331150471,22.601556247536479,-12.8036604,-0.0009091,0.0000000,0.0591261,-0.2866915,4.0000000,-0.2329621,1.0056163,6.0603743,-0.3404208,0.2145931
5191,-12,-2.728919691150471,22.601556247536479,-12.8035002,-0.0010744,0.0000000,0.0609922,-0.2853921,4.0000000,-0.2365282,1.0057341,6.1225581,-0.3342561,0.2078858
5192,-12,-2.721463051150470,22.601556247536479,-12.8033295,-0.0013223,0.0000000,0.0647869,-0.2862541,4.0000000,-0.2455412,1.0058479,6.1827130,-0.3269671,0.2023257
5193,-12,-2.714006411150470,22.601556247536479,-12.8031473,-0.0015702,0.0000000,0.0695146,-0.2876015,4.0000000,-0.2547424,1.0059566,6.2407303,-0.3204606,0.1959966
5194,-12,-2.706549771150470,22.601556247536479,-12.8029528,-0.0017355,0.0000000,0.0727614,-0.2870172,4.0000000,-0.2609640,1.0060632,6.2973332,-0.3130703,0.1881426
5195,-12,-2.699093131150470,22.601556247536479,-12.8027458,-0.0019835,0.0000000,0.0756037,-0.2857041,4.0000000,-0.2674109,1.0061642,6.3492570,-0.3039973,0.1794168
5196,-12,-2.691636491150470,22.601556247536479,-12.8025265,-0.0022314,0.0000000,0.0770812,-0.2831976,4.0000000,-0.2704644,1.0062596,6.3973093,-0.2959308,0.1706853
5197,-12,-2.684179851150471,22.601556247536479,-12.8022919,-0.0024793,0.0000000,0.0759321,-0.2778144,4.0000000,-0.2668597,1.0063467,6.4425082,-0.2887691,0.1607394
5198,-12,-2.676723211150471,22.601556247536479,-12.8020439,-0.0028099,0.0000000,0.0707607,-0.2666596,4.0000000,-0.2535317,1.0064205,6.4807458,-0.2797875,0.1464477
5199,-12,-2.669266571150471,22.601556247536479,-12.8017817,-0.0030579,0.0000000,0.0629217,-0.2516713,4.0000000,-0.2323592,1.0064816,6.5118699,-0.2709834,0.1306075
5200,-12,-2.661809931150471,22.601556247536479,-12.8015051,-0.0033884,0.0000000,0.0520425,-0.2311665,4.0000000,-0.2004916,1.0065267,6.5342612,-0.2618414,0.1121931
5201,-12,-2.654353291150471,22.601556247536479,-12.8012161,-0.0037190,0.0000000,0.0384654,-0.2039316,4.0000000,-0.1573610,1.0065526,6.5472116,-0.2505023,0.0912904
5202,-12,-2.646896651150471,22.601556247536479,-12.8009157,-0.0040496,0.0000000,0.0241504,-0.1723697,4.0000000,-0.1075848,1.0065546,6.5479836,-0.2371546,0.0718213
5203,-12,-2.639440011150471,22.601556247536479,-12.8006077,-0.0043802,0.0000000,0.0103857,-0.1371915,4.0000000,-0.0532649,1.0065293,6.5357690,-0.2211181,0.0553432
5204,-12,-2.631983371150471,22.601556247536479,-12.8002930,-0.0047107,0.0000000,-0.0022094,-0.0986309,4.0000000,0.0052988,1.0064790,6.5105743,-0.2025605,0.0439260
5205,-12,-2.624526731150471,22.601556247536479,-12.7999763,0.0048760,48.7603302,-0.0127987,-0.0561897,4.0000000,0.0677423,1.0064039,6.4718170,-0.1801217,0.0388543
5206,-12,-2.617070091150471,22.601556247536479,-12.7996597,0.0045455,45.4545441,-0.0204586,-0.0108205,4.0000000,0.1322394,1.0063014,6.4210286,-0.1538805,0.0423639
5207,-12,-3.288167691150471,22.594099607536481,-12.7446575,-0.0003306,20.6611576,-0.0861124,0.0040247,4.0000000,0.2217511,1.0266783,13.0944147,-0.2137018,0.1917891
5208,-12,-3.280711051150471,22.594099607536481,-12.7463131,0.0014876,29.7520657,-0.0846935,-0.0192562,4.0000000,0.1949513,1.0261517,12.9670277,-0.2334637,0.1886612
5209,-12,-3.273254411150471,22.594099607536481,-12.7479515,0.0031405,38.8429756,-0.0808268,-0.0409499,4.0000000,0.1694634,1.0256027,12.8331757,-0.2513632,0.1844886
5210,-12,-3.265797771150471,22.594099607536481,-12.7495708,0.0045455,47.9338837,-0.0750190,-0.0582194,4.0000000,0.1465906,1.0250413,12.6933146,-0.2630295,0.1781318
