OID_,ClipsFinal_DEM_Large_S3_RegJ,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1529,-12,-7.493712651150471,21.706759447536477,-12.6587238,0.0036364,36.3636360,0.1204394,-0.4921331,4.0000000,-0.6264432,1.0081671,7.2962699,-0.3578230,0.7564750
1530,-12,-7.486256011150471,21.706759447536477,-12.6583252,0.0032231,32.2314034,0.1223827,-0.4851392,4.0000000,-0.6222232,1.0085841,7.4796953,-0.3480552,0.7256815
1531,-12,-7.478799371150471,21.706759447536477,-12.6579065,0.0027273,27.2727280,0.1248957,-0.4769873,4.0000000,-0.6124245,1.0090023,7.6598964,-0.3415501,0.6892623
1532,-12,-7.471342731150471,21.706759447536477,-12.6574678,0.0022314,23.1404953,0.1265447,-0.4669937,4.0000000,-0.5944818,1.0094138,7.8326631,-0.3395055,0.6476223
1533,-12,-7.463886091150471,21.706759447536477,-12.6570110,0.0017355,19.0082645,0.1279899,-0.4553936,4.0000000,-0.5712140,1.0098115,7.9951434,-0.3395733,0.6007800
1534,-12,-7.456429451150471,21.706759447536477,-12.6565361,0.0012397,15.7024794,0.1313602,-0.4457844,4.0000000,-0.5471831,1.0101950,8.1484156,-0.3443858,0.5581303
1535,-12,-7.448972811150471,21.706759447536477,-12.6560421,0.0007438,12.3966942,0.1360383,-0.4374610,4.0000000,-0.5203093,1.0105563,8.2917604,-0.3546126,0.5178631
1536,-12,-7.441516171150471,21.706759447536477,-12.6555319,0.0001653,9.0909090,0.1381297,-0.4273172,4.0000000,-0.4874704,1.0108905,8.4211998,-0.3671640,0.4766855
1537,-12,-7.434059531150471,21.706759447536477,-12.6550045,-0.0003306,6.6115704,0.1380143,-0.4165382,4.0000000,-0.4514062,1.0111960,8.5373535,-0.3816701,0.4384834
1538,-12,-7.426602891150471,21.706759447536477,-12.6544609,-0.0009091,4.1322312,0.1334720,-0.4037145,4.0000000,-0.4090004,1.0114614,8.6367550,-0.3984286,0.4032598
1539,-12,-7.419146251150471,21.706759447536477,-12.6539021,-0.0014876,2.4793389,0.1269348,-0.3911985,4.0000000,-0.3660959,1.0116829,8.7204552,-0.4163010,0.3744623
1540,-12,-7.411689611150471,21.706759447536477,-12.6533298,-0.0020661,0.8264463,0.1177562,-0.3782744,4.0000000,-0.3215506,1.0118625,8.7870426,-0.4349983,0.3511043
1541,-12,-7.404232971150471,21.706759447536477,-12.6527452,-0.0026446,0.0000000,0.1067122,-0.3663676,4.0000000,-0.2772011,1.0120014,8.8362017,-0.4555341,0.3361116
1542,-12,-7.396776331150471,21.706759447536477,-12.6521482,-0.0032231,0.0000000,0.0920404,-0.3535357,4.0000000,-0.2327289,1.0120929,8.8687458,-0.4743426,0.3272100
1543,-12,-7.389319691150471,21.706759447536477,-12.6515417,-0.0037190,0.0000000,0.0754422,-0.3404759,4.0000000,-0.1899521,1.0121342,8.8844986,-0.4909997,0.3231756
1544,-12,-7.381863051150471,21.706759447536477,-12.6509266,-0.0042975,0.0000000,0.0592706,-0.3288431,4.0000000,-0.1513476,1.0121348,8.8845825,-0.5063385,0.3237130
1545,-12,-7.374406411150471,21.706759447536477,-12.6503038,-0.0048760,0.0000000,0.0434148,-0.3181317,4.0000000,-0.1178549,1.0121015,8.8717012,-0.5184085,0.3273336
1546,-12,-7.366949771150471,21.706759447536477,-12.6496744,0.0044628,44.6280975,0.0261677,-0.3062081,4.0000000,-0.0853248,1.0120331,8.8465357,-0.5270913,0.3318343
1547,-12,-7.359493131150471,21.706759447536477,-12.6490402,0.0038843,38.8429756,0.0099183,-0.2944781,4.0000000,-0.0572985,1.0119338,8.8086872,-0.5316578,0.3360601
1548,-12,-7.352036491150471,21.706759447536477,-12.6484022,0.0032231,32.2314034,-0.0025131,-0.2845943,4.0000000,-0.0367670,1.0118092,8.7634163,-0.5324216,0.3379613
1549,-12,-7.344579851150471,21.706759447536477,-12.6477613,0.0025620,26.4462814,-0.0155107,-0.2737323,4.0000000,-0.0168093,1.0116694,8.7114811,-0.5306552,0.3396919
1550,-12,-7.337123211150471,21.706759447536477,-12.6471176,0.0019835,21.4876041,-0.0259987,-0.2630487,4.0000000,-0.0020786,1.0115110,8.6512699,-0.5240188,0.3376705
1551,-12,-7.329666571150470,21.706759447536477,-12.6464739,0.0013223,16.5289249,-0.0361118,-0.2506479,4.0000000,0.0113210,1.0113370,8.5871029,-0.5126168,0.3323179
1552,-12,-7.322209931150470,21.706759447536477,-12.6458302,0.0006612,12.3966942,-0.0426874,-0.2389032,4.0000000,0.0190234,1.0111574,8.5187445,-0.4968299,0.3222530
1553,-12,-7.314753291150470,21.706759447536477,-12.6451883,0.0000826,9.0909090,-0.0492854,-0.2256911,4.0000000,0.0261407,1.0109766,8.4492931,-0.4775230,0.3106789
1554,-12,-7.307296651150470,21.706759447536477,-12.6445475,-0.0005785,5.7851238,-0.0554804,-0.2117414,4.0000000,0.0329878,1.0107936,8.3793755,-0.4564706,0.2984380
1555,-12,-7.299840011150470,21.706759447536477,-12.6439104,-0.0012397,3.3057852,-0.0622854,-0.1958527,4.0000000,0.0404799,1.0106009,8.3050642,-0.4321854,0.2859494
1556,-12,-7.292383371150470,21.706759447536477,-12.6432781,-0.0018182,1.6528926,-0.0692447,-0.1794780,4.0000000,0.0486904,1.0104078,8.2289648,-0.4076464,0.2751417
1557,-12,-7.284926731150470,21.706759447536477,-12.6426516,-0.0023967,0.8264463,-0.0761703,-0.1623651,4.0000000,0.0567910,1.0102112,8.1513853,-0.3815212,0.2654980
1558,-12,-7.866544651150472,21.699302807536476,-12.6439867,-0.0011570,2.4793389,-0.1408172,-0.1406031,4.0000000,-0.4657275,1.0104407,8.2479553,0.1845213,0.3800502
1559,-12,-7.859088011150472,21.699302807536476,-12.6448479,-0.0003306,5.7851238,-0.1152934,-0.1839399,4.0000000,-0.5229674,1.0103763,8.2223005,0.1550876,0.3868018
1560,-12,-7.851631371150471,21.699302807536476,-12.6457138,0.0004959,9.9173555,-0.0899528,-0.2240403,4.0000000,-0.5717980,1.0102361,8.1679344,0.1237174,0.4032227
1561,-12,-7.844174731150471,21.699302807536476,-12.6465797,0.0013223,15.7024794,-0.0642794,-0.2621138,4.0000000,-0.6141704,1.0100310,8.0835295,0.0899428,0.4275638
1562,-12,-7.836718091150471,21.699302807536476,-12.6474438,0.0021488,22.3140488,-0.0400653,-0.2947916,4.0000000,-0.6466000,1.0097649,7.9758048,0.0570167,0.4531656
1563,-12,-7.829261451150471,21.699302807536476,-12.6482992,0.0030579,30.5785122,-0.0146721,-0.3266260,4.0000000,-0.6742906,1.0094452,7.8473063,0.0210386,0.4825332
1564,-12,-7.821804811150471,21.699302807536476,-12.6491451,0.0039669,39.6694221,0.0102530,-0.3561614,4.0000000,-0.6975195,1.0090902,7.6965690,-0.0148033,0.5140551
1565,-12,-7.814348171150471,21.699302807536476,-12.6499786,0.0048760,48.7603302,0.0342452,-0.3819426,4.0000000,-0.7142820,1.0086949,7.5281448,-0.0496031,0.5423569
1566,-12,-7.806891531150471,21.699302807536476,-12.6507950,-0.0042149,0.0000000,0.0586588,-0.4056376,4.0000000,-0.7264275,1.0082705,7.3445449,-0.0848477,0.5679091
1567,-12,-7.799434891150471,21.699302807536476,-12.6515932,-0.0033058,0.0000000,0.0826711,-0.4257907,4.0000000,-0.7321898,1.0078346,7.1465025,-0.1193916,0.5860564
1568,-12,-7.791978251150471,21.699302807536476,-12.6523714,-0.0024793,0.0000000,0.1070430,-0.4438217,4.0000000,-0.7327172,1.0073861,6.9404531,-0.1549261,0.5987887
1569,-12,-7.784521611150471,21.699302807536476,-12.6531267,-0.0017355,0.0000000,0.1320788,-0.4604373,4.0000000,-0.7295783,1.0069312,6.7266603,-0.1912963,0.6073052
1570,-12,-7.777064971150471,21.699302807536476,-12.6538582,-0.0011570,0.0000000,0.1551446,-0.4739292,4.0000000,-0.7225090,1.0064849,6.5040245,-0.2253493,0.6098285
1571,-12,-7.769608331150471,21.699302807536476,-12.6545649,-0.0006612,0.0000000,0.1776467,-0.4854811,4.0000000,-0.7112693,1.0060486,6.2827544,-0.2596929,0.6072565
1572,-12,-7.762151691150471,21.699302807536476,-12.6552458,-0.0003306,0.0000000,0.2026712,-0.4987328,4.0000000,-0.6985825,1.0056223,6.0593295,-0.2988831,0.6075629
1573,-12,-7.754695051150471,21.699302807536476,-12.6558990,0.0000826,1.6528926,0.2255891,-0.5100374,4.0000000,-0.6831586,1.0052102,5.8323646,-0.3369162,0.6055127
1574,-12,-7.747238411150471,21.699302807536476,-12.6565237,0.0004132,4.1322312,0.2442007,-0.5179138,4.0000000,-0.6634405,1.0048205,5.6111846,-0.3723871,0.5988562
1575,-12,-7.739781771150471,21.699302807536476,-12.6571198,0.0008264,8.2644625,0.2629641,-0.5272157,4.0000000,-0.6434556,1.0044564,5.3960185,-0.4109759,0.5986392
1576,-12,-7.732325131150471,21.699302807536476,-12.6576872,0.0013223,13.2231407,0.2801237,-0.5364957,4.0000000,-0.6210098,1.0041144,5.1847553,-0.4519815,0.6023681
1577,-12,-7.724868491150471,21.699302807536476,-12.6582251,0.0019008,19.0082645,0.2940384,-0.5447676,4.0000000,-0.5963500,1.0037991,4.9818530,-0.4931853,0.6090293
1578,-12,-7.717411851150471,21.699302807536476,-12.6587324,0.0024793,24.7933884,0.3036368,-0.5513017,4.0000000,-0.5678035,1.0035107,4.7894201,-0.5347998,0.6173068
1579,-12,-7.709955211150471,21.699302807536476,-12.6592093,0.0031405,31.4049587,0.3110983,-0.5582790,4.0000000,-0.5396743,1.0032498,4.6087937,-0.5768837,0.6323886
1580,-12,-7.702498571150471,21.699302807536476,-12.6596556,0.0038017,38.0165291,0.3177571,-0.5666761,4.0000000,-0.5120285,1.0030205,4.4434552,-0.6213236,0.6560913
1581,-12,-7.695041931150471,21.699302807536476,-12.6600714,-0.0054545,0.0000000,0.3229100,-0.5757686,5.0000000,-0.4846270,1.0028183,4.2917237,-0.6669102,0.6867198
1582,-12,-7.687585291150471,21.699302807536476,-12.6604557,-0.0047107,0.0000000,0.3253311,-0.5840871,5.0000000,-0.4586447,1.0026441,4.1567073,-0.7095296,0.7199807
1583,-12,-7.680128651150471,21.699302807536476,-12.6608086,-0.0039669,0.0000000,0.3255846,-0.5918739,4.0000000,-0.4346800,1.0025020,4.0421491,-0.7490677,0.7557368
1584,-12,-7.672672011150471,21.699302807536476,-12.6611300,-0.0033058,0.0000000,0.3270366,-0.6015656,4.0000000,-0.4171796,1.0023870,3.9492447,-0.7859516,0.7989123
1585,-12,-7.665215371150471,21.699302807536476,-12.6614189,-0.0027273,0.0000000,0.3270567,-0.6102346,4.0000000,-0.4058084,1.0023023,3.8783059,-0.8146609,0.8408282
1586,-12,-7.657758731150471,21.699302807536476,-12.6616755,-0.0023140,0.0000000,0.3287499,-0.6200701,4.0000000,-0.4045652,1.0022510,3.8336966,-0.8355750,0.8859650
1587,-12,-7.650302091150471,21.699302807536476,-12.6618996,-0.0019835,0.0000000,0.3291506,-0.6283914,4.0000000,-0.4115350,1.0022280,3.8134525,-0.8452477,0.9269764
1588,-12,-7.642845451150471,21.699302807536476,-12.6620903,-0.0017355,0.0000000,0.3282449,-0.6352007,4.0000000,-0.4251650,1.0022340,3.8183219,-0.8452363,0.9635941
1589,-12,-7.635388811150471,21.699302807536476,-12.6622477,-0.0015702,0.0000000,0.3258815,-0.6404949,4.0000000,-0.4439297,1.0022731,3.8518288,-0.8370600,0.9958711
1590,-12,-7.627932171150471,21.699302807536476,-12.6623726,-0.0014876,0.0000000,0.3261680,-0.6469505,4.0000000,-0.4735698,1.0023434,3.9104595,-0.8203312,1.0293142
1591,-12,-7.620475531150471,21.699302807536476,-12.6624641,-0.0014050,0.0000000,0.3246279,-0.6504271,4.0000000,-0.5059059,1.0024430,3.9924715,-0.7949483,1.0513176
1592,-12,-7.613018891150471,21.699302807536476,-12.6625223,-0.0014050,0.0000000,0.3215820,-0.6516663,4.0000000,-0.5361929,1.0025722,4.0969043,-0.7671397,1.0648254
1593,-12,-7.605562251150471,21.699302807536476,-12.6625471,-0.0014050,0.0000000,0.3138707,-0.6494544,5.0000000,-0.5622246,1.0027287,4.2199655,-0.7366843,1.0697588
1594,-12,-7.598105611150471,21.699302807536476,-12.6625404,-0.0014876,0.0000000,0.3039449,-0.6447658,4.0000000,-0.5853686,1.0029120,4.3603497,-0.7041631,1.0664210
1595,-12,-7.590648971150471,21.699302807536476,-12.6625023,-0.0016529,0.0000000,0.2943899,-0.6400425,4.0000000,-0.6069391,1.0031238,4.5152674,-0.6731459,1.0624554
1596,-12,-7.583192331150471,21.699302807536476,-12.6624327,-0.0018182,0.0000000,0.2827724,-0.6340716,4.0000000,-0.6257802,1.0033584,4.6807241,-0.6423630,1.0565442
1597,-12,-7.575735691150471,21.699302807536476,-12.6623335,-0.0020661,0.0000000,0.2647104,-0.6227300,4.0000000,-0.6345572,1.0036124,4.8560891,-0.6109027,1.0367880
1598,-12,-7.568279051150471,21.699302807536476,-12.6622057,-0.0023140,0.0000000,0.2453640,-0.6104043,4.0000000,-0.6389517,1.0038875,5.0386100,-0.5818569,1.0158184
1599,-12,-7.560822411150471,21.699302807536476,-12.6620502,-0.0025620,0.0000000,0.2285949,-0.5997580,4.0000000,-0.6459397,1.0041832,5.2257161,-0.5535763,0.9991041
1600,-12,-7.553365771150471,21.699302807536476,-12.6618681,-0.0028099,0.0000000,0.2098845,-0.5864320,4.0000000,-0.6478446,1.0044966,5.4165082,-0.5250195,0.9744466
1601,-12,-7.545909131150471,21.699302807536476,-12.6616611,-0.0030579,0.0000000,0.1903264,-0.5728518,4.0000000,-0.6488997,1.0048236,5.6108432,-0.4968040,0.9517986
1602,-12,-7.538452491150471,21.699302807536476,-12.6614294,-0.0033884,0.0000000,0.1735586,-0.5602326,4.0000000,-0.6503417,1.0051662,5.8078141,-0.4701236,0.9293737
1603,-12,-7.530995851150471,21.699302807536476,-12.6611748,-0.0037190,0.0000000,0.1564707,-0.5463970,4.0000000,-0.6499038,1.0055270,6.0054011,-0.4428901,0.9034542
1604,-12,-7.523539211150471,21.699302807536476,-12.6608973,-0.0040496,0.0000000,0.1409901,-0.5332940,4.0000000,-0.6483092,1.0058978,6.2031217,-0.4182787,0.8789570
1605,-12,-7.516082571150471,21.699302807536476,-12.6605988,-0.0043802,0.0000000,0.1322549,-0.5240569,4.0000000,-0.6510044,1.0062801,6.4005833,-0.3971093,0.8586144
1606,-12,-7.508625931150471,21.699302807536476,-12.6602793,-0.0047107,0.0000000,0.1270123,-0.5162642,4.0000000,-0.6539488,1.0066770,6.5999608,-0.3785796,0.8379140
1607,-12,-7.501169291150471,21.699302807536476,-12.6599388,0.0048760,48.7603302,0.1203587,-0.5056131,4.0000000,-0.6480014,1.0070812,6.7955551,-0.3632247,0.8084568
1608,-12,-7.493712651150471,21.699302807536476,-12.6595774,0.0045455,45.4545441,0.1182744,-0.4969115,4.0000000,-0.6423900,1.0074874,6.9882579,-0.3514330,0.7783811
1609,-12,-7.486256011150471,21.699302807536476,-12.6591969,0.0041322,41.3223152,0.1238965,-0.4928003,4.0000000,-0.6412493,1.0079000,7.1775384,-0.3443513,0.7515678
1610,-12,-7.478799371150471,21.699302807536476,-12.6587954,0.0036364,36.3636360,0.1310166,-0.4887069,4.0000000,-0.6373715,1.0083215,7.3653407,-0.3400422,0.7217187
1611,-12,-7.471342731150471,21.699302807536476,-12.6583738,0.0032231,32.2314034,0.1347691,-0.4801128,4.0000000,-0.6215656,1.0087389,7.5470057,-0.3386600,0.6805754
1612,-12,-7.463886091150471,21.699302807536476,-12.6579323,0.0027273,27.2727280,0.1388677,-0.4711008,4.0000000,-0.6020960,1.0091417,7.7189550,-0.3401057,0.6373713
1613,-12,-7.456429451150471,21.699302807536476,-12.6574707,0.0022314,23.1404953,0.1458134,-0.4640876,4.0000000,-0.5802935,1.0095332,7.8824954,-0.3478818,0.5962799
1614,-12,-7.448972811150471,21.699302807536476,-12.6569901,0.0017355,19.0082645,0.1531529,-0.4573922,4.0000000,-0.5554868,1.0099070,8.0337582,-0.3592978,0.5556439
1615,-12,-7.441516171150471,21.699302807536476,-12.6564903,0.0011570,14.8760328,0.1580639,-0.4495871,4.0000000,-0.5250521,1.0102561,8.1735954,-0.3741223,0.5158895
1616,-12,-7.434059531150471,21.699302807536476,-12.6559715,0.0006612,11.5702477,0.1588007,-0.4392327,4.0000000,-0.4885132,1.0105758,8.3003998,-0.3899522,0.4756286
1617,-12,-7.426602891150471,21.699302807536476,-12.6554346,0.0000826,8.2644625,0.1550436,-0.4272989,4.0000000,-0.4470470,1.0108620,8.4109974,-0.4075507,0.4396790
1618,-12,-7.419146251150471,21.699302807536476,-12.6548805,-0.0004959,5.7851238,0.1496021,-0.4156900,4.0000000,-0.4040340,1.0111099,8.5043459,-0.4273460,0.4093535
1619,-12,-7.411689611150471,21.699302807536476,-12.6543112,-0.0010744,3.3057852,0.1411770,-0.4041504,4.0000000,-0.3598681,1.0113133,8.5824537,-0.4484327,0.3864906
1620,-12,-7.404232971150471,21.699302807536476,-12.6537266,-0.0016529,1.6528926,0.1277686,-0.3897992,4.0000000,-0.3123927,1.0114715,8.6421804,-0.4672056,0.3658990
1621,-12,-7.396776331150471,21.699302807536476,-12.6531296,-0.0022314,0.8264463,0.1114723,-0.3754887,4.0000000,-0.2656961,1.0115879,8.6842871,-0.4852813,0.3532224
1622,-12,-7.389319691150471,21.699302807536476,-12.6525192,-0.0028099,0.0000000,0.0932660,-0.3604670,4.0000000,-0.2211372,1.0116562,8.7093878,-0.4997967,0.3442388
1623,-12,-7.381863051150471,21.699302807536476,-12.6518993,-0.0033884,0.0000000,0.0754793,-0.3466354,4.0000000,-0.1810302,1.0116799,8.7179594,-0.5122405,0.3398438
1624,-12,-7.374406411150471,21.699302807536476,-12.6512699,-0.0039669,0.0000000,0.0568046,-0.3323077,4.0000000,-0.1435730,1.0116707,8.7133579,-0.5210423,0.3376793
1625,-12,-7.366949771150471,21.699302807536476,-12.6506329,-0.0046281,0.0000000,0.0368855,-0.3172474,4.0000000,-0.1078082,1.0116212,8.6954765,-0.5266865,0.3380193
1626,-12,-7.359493131150471,21.699302807536476,-12.6499901,0.0047934,47.9338837,0.0178113,-0.3019142,4.0000000,-0.0754427,1.0115380,8.6638327,-0.5283857,0.3379460
1627,-12,-7.352036491150471,21.699302807536476,-12.6493425,0.0041322,41.3223152,0.0032483,-0.2893791,4.0000000,-0.0525660,1.0114303,8.6225767,-0.5261922,0.3372973
1628,-12,-7.344579851150471,21.699302807536476,-12.6486912,0.0034711,34.7107430,-0.0110651,-0.2748825,4.0000000,-0.0314275,1.0113033,8.5755577,-0.5183375,0.3330671
1629,-12,-7.337123211150471,21.699302807536476,-12.6480379,0.0028926,28.9256191,-0.0231267,-0.2603383,4.0000000,-0.0142247,1.0111611,8.5203466,-0.5064520,0.3258819
1630,-12,-7.329666571150470,21.699302807536476,-12.6473837,0.0022314,23.1404953,-0.0340494,-0.2450320,4.0000000,0.0003646,1.0110029,8.4597425,-0.4904285,0.3166123
1631,-12,-7.322209931150470,21.699302807536476,-12.6467295,0.0015702,18.1818180,-0.0428668,-0.2301656,4.0000000,0.0115059,1.0108298,8.3944502,-0.4718371,0.3057920
1632,-12,-7.314753291150470,21.699302807536476,-12.6460772,0.0009917,14.0495872,-0.0496667,-0.2138037,4.0000000,0.0195229,1.0106519,8.3256531,-0.4471302,0.2900324
1633,-12,-7.307296651150470,21.699302807536476,-12.6454277,0.0003306,9.9173555,-0.0554833,-0.1986262,4.0000000,0.0257244,1.0104787,8.2567415,-0.4229767,0.2763827
1634,-12,-7.299840011150470,21.699302807536476,-12.6447811,-0.0003306,6.6115704,-0.0623533,-0.1805588,4.0000000,0.0345633,1.0102953,8.1851816,-0.3956808,0.2624975
1635,-12,-7.292383371150470,21.699302807536476,-12.6441412,-0.0009091,4.1322312,-0.0691254,-0.1620119,4.0000000,0.0448621,1.0101043,8.1107178,-0.3688858,0.2504456
1636,-12,-7.866544651150472,21.691846167536475,-12.6446323,-0.0005785,4.1322312,-0.1361596,-0.1422573,4.0000000,-0.4776212,1.0099241,8.0433636,0.1931065,0.3714974
1637,-12,-7.859088011150472,21.691846167536475,-12.6454782,0.0002479,8.2644625,-0.1114134,-0.1859287,4.0000000,-0.5320903,1.0098449,8.0107775,0.1602329,0.3808634
1638,-12,-7.851631371150471,21.691846167536475,-12.6463280,0.0010744,13.2231407,-0.0868588,-0.2256336,4.0000000,-0.5778760,1.0096949,7.9494400,0.1266088,0.3986694
1639,-12,-7.844174731150471,21.691846167536475,-12.6471777,0.0019008,19.8347111,-0.0628154,-0.2623276,4.0000000,-0.6172197,1.0094818,7.8614597,0.0925645,0.4237019
1640,-12,-7.836718091150471,21.691846167536475,-12.6480227,0.0027273,27.2727280,-0.0404573,-0.2940805,4.0000000,-0.6482274,1.0092156,7.7520714,0.0600665,0.4508250
1641,-12,-7.829261451150471,21.691846167536475,-12.6488609,0.0036364,36.3636360,-0.0169815,-0.3247442,4.0000000,-0.6746138,1.0089065,7.6198721,0.0251253,0.4806874
1642,-12,-7.821804811150471,21.691846167536475,-12.6496887,0.0045455,45.4545441,0.0058721,-0.3523724,4.0000000,-0.6954901,1.0085576,7.4691777,-0.0092547,0.5103356
1643,-12,-7.814348171150471,21.691846167536475,-12.6505032,-0.0045455,0.0000000,0.0293126,-0.3772092,4.0000000,-0.7099360,1.0081705,7.2998714,-0.0444824,0.5359257
1644,-12,-7.806891531150471,21.691846167536475,-12.6513014,-0.0036364,0.0000000,0.0513843,-0.3987314,4.0000000,-0.7199502,1.0077649,7.1164770,-0.0775127,0.5581675
1645,-12,-7.799434891150471,21.691846167536475,-12.6520824,-0.0027273,0.0000000,0.0727670,-0.4162108,4.0000000,-0.7230411,1.0073458,6.9217067,-0.1093805,0.5713993
1646,-12,-7.791978251150471,21.691846167536475,-12.6528425,-0.0019835,0.0000000,0.0959005,-0.4327679,4.0000000,-0.7216419,1.0069191,6.7199001,-0.1438938,0.5800739
1647,-12,-7.784521611150471,21.691846167536475,-12.6535816,-0.0013223,0.0000000,0.1183379,-0.4478899,4.0000000,-0.7187706,1.0064944,6.5101199,-0.1770092,0.5870667
1648,-12,-7.777064971150471,21.691846167536475,-12.6542978,-0.0008264,0.0000000,0.1402618,-0.4603681,4.0000000,-0.7110564,1.0060729,6.2950201,-0.2096798,0.5868826
1649,-12,-7.769608331150471,21.691846167536475,-12.6549902,-0.0004132,0.0000000,0.1596585,-0.4694462,4.0000000,-0.6993605,1.0056608,6.0790143,-0.2395318,0.5800429
1650,-12,-7.762151691150471,21.691846167536475,-12.6556568,-0.0001653,0.0000000,0.1821837,-0.4807061,4.0000000,-0.6862951,1.0052624,5.8626890,-0.2751170,0.5760806
1651,-12,-7.754695051150471,21.691846167536475,-12.6562986,0.0002479,2.4793389,0.2036488,-0.4907423,4.0000000,-0.6704914,1.0048800,5.6457639,-0.3109933,0.5704606
1652,-12,-7.747238411150471,21.691846167536475,-12.6569138,0.0005785,5.7851238,0.2223150,-0.4990504,4.0000000,-0.6529170,1.0045176,5.4323506,-0.3451838,0.5644348
1653,-12,-7.739781771150471,21.691846167536475,-12.6575022,0.0010744,10.7438021,0.2387469,-0.5061176,4.0000000,-0.6324872,1.0041778,5.2240620,-0.3797480,0.5584967
1654,-12,-7.732325131150471,21.691846167536475,-12.6580629,0.0016529,16.5289249,0.2552967,-0.5148610,4.0000000,-0.6117351,1.0038583,5.0209589,-0.4179869,0.5598276
1655,-12,-7.724868491150471,21.691846167536475,-12.6585960,0.0023140,23.1404953,0.2691644,-0.5228483,4.0000000,-0.5876764,1.0035630,4.8257723,-0.4580202,0.5640857
1656,-12,-7.717411851150471,21.691846167536475,-12.6591015,0.0029752,29.7520657,0.2813550,-0.5315376,4.0000000,-0.5622435,1.0032915,4.6386743,-0.5008317,0.5753607
1657,-12,-7.709955211150471,21.691846167536475,-12.6595783,0.0037190,37.1900826,0.2903973,-0.5397006,4.0000000,-0.5371392,1.0030458,4.4622121,-0.5422620,0.5914277
1658,-12,-7.702498571150471,21.691846167536475,-12.6600266,-0.0055372,0.0000000,0.2984642,-0.5490530,4.0000000,-0.5107251,1.0028267,4.2981706,-0.5873808,0.6153370
1659,-12,-7.695041931150471,21.691846167536475,-12.6604462,-0.0047107,0.0000000,0.3045644,-0.5586213,4.0000000,-0.4833511,1.0026295,4.1451550,-0.6338916,0.6449519
1660,-12,-7.687585291150471,21.691846167536475,-12.6608362,-0.0038843,0.0000000,0.3092343,-0.5683973,5.0000000,-0.4576236,1.0024571,4.0066381,-0.6791710,0.6792248
1661,-12,-7.680128651150471,21.691846167536475,-12.6611967,-0.0030579,0.0000000,0.3125256,-0.5783821,5.0000000,-0.4328209,1.0023105,3.8864646,-0.7239433,0.7180917
1662,-12,-7.672672011150471,21.691846167536475,-12.6615267,-0.0023967,0.0000000,0.3161038,-0.5893064,4.0000000,-0.4129647,1.0021895,3.7826669,-0.7656480,0.7617306
1663,-12,-7.665215371150471,21.691846167536475,-12.6618261,-0.0018182,0.0000000,0.3168991,-0.5982384,4.0000000,-0.3965459,1.0020969,3.6997533,-0.7999309,0.8024201
1664,-12,-7.657758731150471,21.691846167536475,-12.6620951,-0.0014050,0.0000000,0.3204081,-0.6095654,4.0000000,-0.3898768,1.0020312,3.6415582,-0.8292541,0.8501507
1665,-12,-7.650302091150471,21.691846167536475,-12.6623325,-0.0010744,0.0000000,0.3230187,-0.6196287,4.0000000,-0.3920194,1.0019902,3.6043451,-0.8472379,0.8945510
1666,-12,-7.642845451150471,21.691846167536475,-12.6625376,-0.0008264,0.0000000,0.3235894,-0.6274495,4.0000000,-0.4010411,1.0019773,3.5925119,-0.8538579,0.9326739
1667,-12,-7.635388811150471,21.691846167536475,-12.6627102,-0.0006612,0.0000000,0.3212000,-0.6325366,4.0000000,-0.4160637,1.0019962,3.6087389,-0.8490096,0.9634624
1668,-12,-7.627932171150471,21.691846167536475,-12.6628513,-0.0005785,0.0000000,0.3224877,-0.6397691,4.0000000,-0.4436278,1.0020422,3.6494539,-0.8359105,0.9982854
1669,-12,-7.620475531150471,21.691846167536475,-12.6629591,-0.0004959,0.0000000,0.3227679,-0.6449972,4.0000000,-0.4763783,1.0021158,3.7167182,-0.8136162,1.0253249
1670,-12,-7.613018891150471,21.691846167536475,-12.6630344,-0.0004959,0.0000000,0.3178771,-0.6457916,4.0000000,-0.5074897,1.0022204,3.8057101,-0.7840934,1.0400070
1671,-12,-7.605562251150471,21.691846167536475,-12.6630774,-0.0004959,0.0000000,0.3090176,-0.6431314,4.0000000,-0.5351280,1.0023520,3.9164340,-0.7511348,1.0448729
1672,-12,-7.598105611150471,21.691846167536475,-12.6630878,-0.0005785,0.0000000,0.2990079,-0.6392140,5.0000000,-0.5607693,1.0025089,4.0466075,-0.7176587,1.0457611
1673,-12,-7.590648971150471,21.691846167536475,-12.6630678,-0.0007438,0.0000000,0.2892756,-0.6347655,4.0000000,-0.5874181,1.0026935,4.1936312,-0.6821128,1.0436571
1674,-12,-7.583192331150471,21.691846167536475,-12.6630173,-0.0009091,0.0000000,0.2747669,-0.6266365,4.0000000,-0.6065733,1.0029039,4.3531137,-0.6466997,1.0327476
1675,-12,-7.575735691150471,21.691846167536475,-12.6629362,-0.0011570,0.0000000,0.2556320,-0.6155672,4.0000000,-0.6177235,1.0031358,4.5240059,-0.6134109,1.0170923
