OID_,ClipsFinal_DEM_Large_S3_RegB,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
3024,-13,-3.780305931150473,17.575780887536482,-13.0184689,0.0028926,40.4958687,-0.4685792,-0.5399160,4.0000000,-0.1016757,1.0391893,15.7799864,-0.9781563,2.3709810
3025,-13,-4.563253131150471,17.568324247536484,-13.0911865,-0.0038843,12.3966942,-0.0249877,0.0240329,4.0000000,-0.0681396,1.0455115,16.9782677,0.1162054,0.0616292
3026,-13,-4.555796491150471,17.568324247536484,-13.0925503,-0.0024793,16.5289249,-0.0326634,-0.0395657,4.0000000,-0.1686021,1.0451319,16.9086781,0.0894706,0.0877575
3027,-13,-4.548339851150471,17.568324247536484,-13.0939007,-0.0011570,21.4876041,-0.0338486,-0.1010597,4.0000000,-0.2630295,1.0445710,16.8071003,0.0609102,0.1364072
3028,-13,-4.540883211150471,17.568324247536484,-13.0952330,0.0001653,26.4462814,-0.0293133,-0.1573831,4.0000000,-0.3478158,1.0438631,16.6766834,0.0330495,0.2000660
3029,-13,-4.533426571150471,17.568324247536484,-13.0965443,0.0014050,32.2314034,-0.0195461,-0.2103189,4.0000000,-0.4254840,1.0430276,16.5220261,0.0048463,0.2745716
3030,-13,-4.525969931150471,17.568324247536484,-13.0978298,0.0027273,38.8429756,-0.0056029,-0.2585246,4.0000000,-0.4946310,1.0420874,16.3456898,-0.0224181,0.3532998
3031,-13,-4.518513291150471,17.568324247536484,-13.0990868,0.0038843,44.6280975,0.0117584,-0.3035316,4.0000000,-0.5575979,1.0410645,16.1504078,-0.0494653,0.4357094
3032,-13,-4.511056651150471,17.568324247536484,-13.1003122,-0.0048760,7.4380164,0.0308689,-0.3439396,4.0000000,-0.6133007,1.0399662,15.9410782,-0.0745784,0.5167227
3033,-13,-4.503600011150471,17.568324247536484,-13.1015024,-0.0036364,10.7438021,0.0526737,-0.3813255,4.0000000,-0.6630918,1.0388199,15.7164621,-0.0995592,0.5944069
3034,-13,-4.496143371150471,17.568324247536484,-13.1026564,-0.0024793,14.0495872,0.0752480,-0.4151648,4.0000000,-0.7067251,1.0376459,15.4836092,-0.1236044,0.6680145
3035,-13,-4.488686731150471,17.568324247536484,-13.1037712,-0.0013223,18.1818180,0.0977751,-0.4447365,4.0000000,-0.7439092,1.0364406,15.2407188,-0.1455639,0.7330388
3036,-13,-4.481230091150471,17.568324247536484,-13.1048441,-0.0002479,22.3140488,0.1202909,-0.4713328,4.0000000,-0.7763526,1.0352330,14.9924746,-0.1663129,0.7918512
3037,-13,-4.473773451150471,17.568324247536484,-13.1058760,0.0007438,27.2727280,0.1417790,-0.4959864,4.0000000,-0.8070962,1.0340308,14.7414246,-0.1848765,0.8498229
3038,-13,-4.466316811150471,17.568324247536484,-13.1068630,0.0016529,32.2314034,0.1624324,-0.5189359,4.0000000,-0.8361738,1.0328197,14.4847221,-0.2016980,0.9062767
3039,-13,-4.458860171150471,17.568324247536484,-13.1078043,0.0025620,37.1900826,0.1820845,-0.5388205,4.0000000,-0.8602400,1.0316378,14.2267666,-0.2174010,0.9535633
3040,-13,-4.451403531150471,17.568324247536484,-13.1086998,0.0033884,42.1487617,0.2005066,-0.5571527,4.0000000,-0.8827338,1.0304829,13.9695454,-0.2315715,0.9987782
3041,-13,-4.443946891150471,17.568324247536484,-13.1095467,0.0041322,46.2809906,0.2181444,-0.5741587,4.0000000,-0.9036373,1.0293399,13.7128029,-0.2446800,1.0413476
3042,-13,-4.436490251150471,17.568324247536484,-13.1103439,-0.0050413,1.6528926,0.2348061,-0.5898022,4.0000000,-0.9231403,1.0282379,13.4592781,-0.2564640,1.0810615
3043,-13,-4.429033611150471,17.568324247536484,-13.1110916,-0.0043802,2.4793389,0.2514792,-0.6063467,4.0000000,-0.9454426,1.0271765,13.2081594,-0.2672509,1.1278669
3044,-13,-4.421576971150471,17.568324247536484,-13.1117878,-0.0038017,4.1322312,0.2650109,-0.6203456,4.0000000,-0.9656833,1.0261427,12.9599466,-0.2750079,1.1695700
3045,-13,-4.414120331150471,17.568324247536484,-13.1124315,-0.0031405,5.7851238,0.2792961,-0.6343632,4.0000000,-0.9850649,1.0251509,12.7172842,-0.2836616,1.2111390
3046,-13,-4.406663691150471,17.568324247536484,-13.1130209,-0.0026446,7.4380164,0.2935239,-0.6483700,4.0000000,-1.0045421,1.0242085,12.4804611,-0.2921978,1.2543621
3047,-13,-4.399207051150471,17.568324247536484,-13.1135559,-0.0021488,9.0909090,0.3070909,-0.6627854,4.0000000,-1.0260593,1.0233121,12.2513018,-0.2995114,1.3032862
3048,-13,-4.391750411150471,17.568324247536484,-13.1140347,-0.0017355,10.7438021,0.3186764,-0.6744279,4.0000000,-1.0419976,1.0224613,12.0304661,-0.3068581,1.3412899
3049,-13,-4.384293771150471,17.568324247536484,-13.1144552,-0.0013223,12.3966942,0.3326352,-0.6881312,4.0000000,-1.0599107,1.0216672,11.8202705,-0.3163516,1.3878579
3050,-13,-4.376837131150471,17.568324247536484,-13.1148186,-0.0009917,14.0495872,0.3454272,-0.7004129,4.0000000,-1.0743202,1.0209371,11.6217461,-0.3265056,1.4296316
3051,-13,-4.369380491150471,17.568324247536484,-13.1151209,-0.0006612,15.7024794,0.3602507,-0.7147198,4.0000000,-1.0910823,1.0202712,11.4386625,-0.3383573,1.4812567
3052,-13,-4.361923851150471,17.568324247536484,-13.1153631,-0.0004132,16.5289249,0.3749554,-0.7276225,4.0000000,-1.1019181,1.0196707,11.2706137,-0.3533270,1.5256060
3053,-13,-4.354467211150471,17.568324247536484,-13.1155424,-0.0002479,17.3553715,0.3884703,-0.7381557,4.0000000,-1.1055638,1.0191429,11.1198988,-0.3707476,1.5584414
3054,-13,-4.347010571150471,17.568324247536484,-13.1156597,-0.0000826,18.1818180,0.4015055,-0.7479024,4.0000000,-1.1054834,1.0186899,10.9899197,-0.3903214,1.5883211
3055,-13,-4.339553931150471,17.568324247536484,-13.1157131,0.0000000,18.1818180,0.4148411,-0.7566496,5.0000000,-1.0998036,1.0183148,10.8812981,-0.4134955,1.6118273
3056,-13,-4.332097291150472,17.568324247536484,-13.1157017,-0.0000826,17.3553715,0.4291314,-0.7648438,4.0000000,-1.0893810,1.0180267,10.7964945,-0.4403066,1.6304501
3057,-13,-4.324640651150472,17.568324247536484,-13.1156263,-0.0001653,16.5289249,0.4409023,-0.7701251,4.0000000,-1.0712698,1.0178275,10.7363949,-0.4689804,1.6357574
3058,-13,-4.317184011150472,17.568324247536484,-13.1154852,-0.0003306,15.7024794,0.4543502,-0.7755209,4.0000000,-1.0506400,1.0177135,10.7025976,-0.5004017,1.6389232
3059,-13,-4.309727371150472,17.568324247536484,-13.1152802,-0.0005785,14.0495872,0.4636775,-0.7756786,4.0000000,-1.0176308,1.0176829,10.6944370,-0.5337265,1.6158509
3060,-13,-4.302270731150472,17.568324247536484,-13.1150112,-0.0009091,12.3966942,0.4745071,-0.7770814,4.0000000,-0.9872766,1.0177399,10.7113905,-0.5668862,1.5987297
3061,-13,-4.294814091150472,17.568324247536484,-13.1146774,-0.0012397,10.7438021,0.4833423,-0.7755550,4.0000000,-0.9513663,1.0178818,10.7526636,-0.5997436,1.5665370
3062,-13,-4.287357451150472,17.568324247536484,-13.1142817,-0.0015702,9.0909090,0.4894142,-0.7710733,4.0000000,-0.9125180,1.0180984,10.8164549,-0.6296287,1.5210726
3063,-13,-4.279900811150472,17.568324247536484,-13.1138239,-0.0019835,7.4380164,0.4929400,-0.7643273,4.0000000,-0.8732506,1.0183858,10.9020405,-0.6554040,1.4668946
3064,-13,-4.272444171150472,17.568324247536484,-13.1133060,-0.0024793,5.7851238,0.4956372,-0.7569799,4.0000000,-0.8357576,1.0187464,11.0074730,-0.6782022,1.4115013
3065,-13,-4.264987531150472,17.568324247536484,-13.1127300,-0.0029752,4.1322312,0.4958120,-0.7481062,4.0000000,-0.7997839,1.0191679,11.1278286,-0.6964284,1.3525970
3066,-13,-4.257530891150472,17.568324247536484,-13.1120977,-0.0035537,2.4793389,0.4926104,-0.7370061,4.0000000,-0.7647043,1.0196416,11.2624273,-0.7093080,1.2878634
3067,-13,-4.250074251150472,17.568324247536484,-13.1114101,-0.0041322,1.6528926,0.4895825,-0.7266997,4.0000000,-0.7365410,1.0201592,11.4087276,-0.7168583,1.2295219
3068,-13,-4.242617611150472,17.568324247536484,-13.1106710,-0.0047934,0.8264463,0.4814272,-0.7132536,4.0000000,-0.7089013,1.0207179,11.5622883,-0.7176058,1.1640645
3069,-13,-4.235160971150472,17.568324247536484,-13.1098814,0.0044628,47.1074371,0.4738854,-0.7013401,4.0000000,-0.6880265,1.0213079,11.7228231,-0.7146537,1.1086867
3070,-13,-4.227704331150472,17.568324247536484,-13.1090450,0.0037190,41.3223152,0.4639675,-0.6888786,4.0000000,-0.6702696,1.0219171,11.8884373,-0.7074876,1.0567387
3071,-13,-4.220247691150472,17.568324247536484,-13.1081629,0.0028926,35.5371895,0.4527646,-0.6767913,4.0000000,-0.6574593,1.0225562,12.0573387,-0.6961234,1.0115894
3072,-13,-4.212791051150472,17.568324247536484,-13.1072378,0.0019835,29.7520657,0.4410683,-0.6655732,4.0000000,-0.6490879,1.0232154,12.2268200,-0.6820586,0.9741592
3073,-13,-4.205334411150472,17.568324247536484,-13.1062717,0.0009917,23.9669418,0.4278583,-0.6542881,4.0000000,-0.6432717,1.0238849,12.3996782,-0.6653045,0.9410268
3074,-13,-4.197877771150472,17.568324247536484,-13.1052666,0.0000000,19.0082645,0.4142920,-0.6438723,4.0000000,-0.6416291,1.0245601,12.5710602,-0.6461155,0.9150388
3075,-13,-4.190421131150472,17.568324247536484,-13.1042252,-0.0009917,14.8760328,0.4012056,-0.6348108,4.0000000,-0.6434747,1.0252466,12.7410641,-0.6261469,0.8967414
3076,-13,-4.182964491150472,17.568324247536484,-13.1031485,-0.0020661,10.7438021,0.3889347,-0.6273098,4.0000000,-0.6487727,1.0259540,12.9141340,-0.6058469,0.8863254
3077,-13,-4.175507851150472,17.568324247536484,-13.1020374,-0.0032231,7.4380164,0.3762557,-0.6202523,4.0000000,-0.6552942,1.0266610,13.0851393,-0.5852104,0.8798719
3078,-13,-4.168051211150472,17.568324247536484,-13.1008959,-0.0044628,4.9586778,0.3641939,-0.6141023,4.0000000,-0.6627082,1.0273796,13.2575407,-0.5654963,0.8775349
3079,-13,-4.160594571150471,17.568324247536484,-13.0997229,0.0042149,44.6280975,0.3530494,-0.6090829,4.0000000,-0.6716547,1.0281169,13.4299793,-0.5465111,0.8797984
3080,-13,-4.153137931150471,17.568324247536484,-13.0985203,0.0029752,37.1900826,0.3389781,-0.6024034,4.0000000,-0.6798247,1.0288568,13.6014423,-0.5249822,0.8800660
3081,-13,-4.145681291150471,17.568324247536484,-13.0972900,0.0017355,29.7520657,0.3280918,-0.5980200,4.0000000,-0.6899641,1.0296125,13.7740841,-0.5060759,0.8860259
3082,-13,-4.138224651150471,17.568324247536484,-13.0960312,0.0005785,23.1404953,0.3137363,-0.5915233,4.0000000,-0.6982720,1.0303830,13.9475183,-0.4847747,0.8888240
3083,-13,-4.130768011150471,17.568324247536484,-13.0947466,-0.0005785,17.3553715,0.3012282,-0.5862283,4.0000000,-0.7059501,1.0311511,14.1188507,-0.4665065,0.8940077
3084,-13,-4.123311371150471,17.568324247536484,-13.0934372,-0.0018182,12.3966942,0.2892509,-0.5809557,4.0000000,-0.7125592,1.0319265,14.2889605,-0.4493522,0.8982785
3085,-13,-4.115854731150471,17.568324247536484,-13.0921030,-0.0031405,8.2644625,0.2764774,-0.5749849,4.0000000,-0.7177036,1.0327191,14.4618711,-0.4322662,0.9009624
3086,-13,-4.108398091150471,17.568324247536484,-13.0907440,-0.0045455,4.9586778,0.2599376,-0.5660795,5.0000000,-0.7189269,1.0335115,14.6301517,-0.4132321,0.8970392
3087,-13,-4.100941451150472,17.568324247536484,-13.0893631,0.0039669,45.4545441,0.2437577,-0.5572213,5.0000000,-0.7191108,1.0342975,14.7961788,-0.3953318,0.8930425
3088,-13,-4.093484811150471,17.568324247536484,-13.0879612,0.0025620,37.1900826,0.2286623,-0.5480266,5.0000000,-0.7158164,1.0350758,14.9600039,-0.3802369,0.8849738
3089,-13,-4.086028171150472,17.568324247536484,-13.0865383,0.0012397,29.7520657,0.2147834,-0.5391300,5.0000000,-0.7120377,1.0358452,15.1177588,-0.3662223,0.8760840
3090,-13,-4.078571531150472,17.568324247536484,-13.0850954,-0.0000826,23.1404953,0.2006578,-0.5294620,4.0000000,-0.7041414,1.0366108,15.2732878,-0.3547826,0.8639882
3091,-13,-4.071114891150472,17.568324247536484,-13.0836334,-0.0014876,17.3553715,0.1846041,-0.5178590,4.0000000,-0.6925405,1.0373480,15.4232197,-0.3431776,0.8472934
3092,-13,-4.063658251150472,17.568324247536484,-13.0821552,-0.0029752,12.3966942,0.1695183,-0.5064002,4.0000000,-0.6793375,1.0380560,15.5637465,-0.3334629,0.8296822
3093,-13,-4.056201611150472,17.568324247536484,-13.0806599,-0.0046281,8.2644625,0.1594861,-0.4971882,4.0000000,-0.6644211,1.0387397,15.6993160,-0.3299552,0.8111507
3094,-13,-4.048744971150472,17.568324247536484,-13.0791502,0.0037190,44.6280975,0.1477944,-0.4869295,4.0000000,-0.6478947,1.0393982,15.8279095,-0.3259644,0.7921159
3095,-13,-4.041288331150472,17.568324247536484,-13.0776253,0.0021488,36.3636360,0.1383935,-0.4773392,4.0000000,-0.6286103,1.0400181,15.9470663,-0.3260681,0.7708480
3096,-13,-4.033831691150472,17.568324247536484,-13.0760880,0.0006612,28.9256191,0.1301638,-0.4679461,4.0000000,-0.6062650,1.0405927,16.0593109,-0.3296272,0.7477793
3097,-13,-4.026375051150472,17.568324247536484,-13.0745382,-0.0008264,22.3140488,0.1233827,-0.4589143,4.0000000,-0.5830522,1.0411336,16.1615906,-0.3347763,0.7232385
3098,-13,-4.018918411150472,17.568324247536484,-13.0729761,-0.0023140,16.5289249,0.1183700,-0.4512427,4.0000000,-0.5574248,1.0416273,16.2548218,-0.3450606,0.7002565
3099,-13,-4.011461771150472,17.568324247536484,-13.0714035,-0.0038843,11.5702477,0.1144927,-0.4443596,4.0000000,-0.5316006,1.0420731,16.3398781,-0.3571187,0.6781313
3100,-13,-4.004005131150472,17.568324247536484,-13.0698214,0.0044628,45.4545441,0.1119779,-0.4385828,4.0000000,-0.5037649,1.0424773,16.4152050,-0.3734008,0.6571199
3101,-13,-3.996548491150472,17.568324247536484,-13.0682287,0.0028926,37.1900826,0.1099240,-0.4341204,4.0000000,-0.4743650,1.0428392,16.4816513,-0.3938758,0.6401016
3102,-13,-3.989091851150472,17.568324247536484,-13.0666275,0.0013223,29.7520657,0.1082670,-0.4309210,4.0000000,-0.4443397,1.0431460,16.5404758,-0.4175024,0.6270491
3103,-13,-3.981635211150472,17.568324247536484,-13.0650167,-0.0002479,23.1404953,0.1047233,-0.4276534,4.0000000,-0.4122618,1.0434041,16.5877113,-0.4430449,0.6177818
3104,-13,-3.974178571150472,17.568324247536484,-13.0633965,-0.0017355,17.3553715,0.1016528,-0.4264972,4.0000000,-0.3815564,1.0436130,16.6257534,-0.4714381,0.6157728
3105,-13,-3.966721931150472,17.568324247536484,-13.0617676,-0.0033058,12.3966942,0.0973152,-0.4256460,4.0000000,-0.3505116,1.0437666,16.6542034,-0.5007804,0.6177807
3106,-13,-3.959265291150472,17.568324247536484,-13.0601301,-0.0049587,8.2644625,0.0903541,-0.4249238,4.0000000,-0.3175041,1.0438795,16.6752434,-0.5323436,0.6261042
3107,-13,-3.951808651150472,17.568324247536484,-13.0584831,0.0033884,41.3223152,0.0811158,-0.4249557,4.0000000,-0.2845845,1.0439323,16.6846199,-0.5653269,0.6426243
3108,-13,-3.944352011150472,17.568324247536484,-13.0568275,0.0017355,33.0578499,0.0685814,-0.4243633,4.0000000,-0.2507621,1.0439259,16.6844082,-0.5979645,0.6643577
3109,-13,-3.936895371150472,17.568324247536484,-13.0551624,0.0000826,25.6198349,0.0531843,-0.4238250,4.0000000,-0.2164936,1.0438746,16.6744156,-0.6311564,0.6929557
3110,-13,-3.929438731150472,17.568324247536484,-13.0534887,-0.0015702,19.0082645,0.0353756,-0.4241993,4.0000000,-0.1834885,1.0437667,16.6540337,-0.6649100,0.7308567
3111,-13,-3.921982091150472,17.568324247536484,-13.0518055,-0.0033058,13.2231407,0.0138431,-0.4241797,4.0000000,-0.1491083,1.0436113,16.6264210,-0.6992512,0.7758114
3112,-13,-3.914525451150472,17.568324247536484,-13.0501127,-0.0050413,8.2644625,-0.0099517,-0.4248166,4.0000000,-0.1162444,1.0434102,16.5881920,-0.7333888,0.8287263
3113,-13,-3.907068811150472,17.568324247536484,-13.0484104,0.0032231,40.4958687,-0.0384729,-0.4242804,4.0000000,-0.0835045,1.0431587,16.5419273,-0.7650563,0.8883583
3114,-13,-3.899612171150472,17.568324247536484,-13.0466995,0.0015702,32.2314034,-0.0688549,-0.4236789,4.0000000,-0.0523175,1.0428599,16.4871140,-0.7950404,0.9522742
3115,-13,-3.892155531150472,17.568324247536484,-13.0449781,-0.0001653,24.7933884,-0.1037566,-0.4221579,4.0000000,-0.0206754,1.0425234,16.4228783,-0.8236404,1.0232378
3116,-13,-3.884698891150472,17.568324247536484,-13.0432472,-0.0019835,18.1818180,-0.1363087,-0.4239131,4.0000000,0.0054403,1.0421449,16.3525982,-0.8532665,1.1014112
3117,-13,-3.877242251150472,17.568324247536484,-13.0415077,-0.0037190,12.3966942,-0.1718747,-0.4253740,4.0000000,0.0303793,1.0417420,16.2763653,-0.8811273,1.1855532
3118,-13,-3.869785611150472,17.568324247536484,-13.0397568,0.0044628,46.2809906,-0.2112240,-0.4260602,4.0000000,0.0540540,1.0413232,16.1969070,-0.9061744,1.2757071
3119,-13,-3.862328971150472,17.568324247536484,-13.0379963,0.0027273,37.1900826,-0.2496421,-0.4274909,4.0000000,0.0732387,1.0408734,16.1104050,-0.9282206,1.3667610
3120,-13,-3.854872331150472,17.568324247536484,-13.0362253,0.0009091,28.9256191,-0.2851358,-0.4336244,4.0000000,0.0869168,1.0404178,16.0223370,-0.9541657,1.4689474
3121,-13,-3.847415691150472,17.568324247536484,-13.0344439,-0.0009091,21.4876041,-0.3186227,-0.4402469,4.0000000,0.0956529,1.0399783,15.9387894,-0.9761467,1.5691419
3122,-13,-3.839959051150472,17.568324247536484,-13.0326500,-0.0026446,14.8760328,-0.3527469,-0.4450876,4.0000000,0.1012512,1.0395590,15.8563023,-0.9914264,1.6646125
3123,-13,-3.832502411150472,17.568324247536484,-13.0308428,-0.0044628,9.0909090,-0.3856165,-0.4516346,4.0000000,0.1024685,1.0391566,15.7759075,-1.0057378,1.7643945
3124,-13,-3.825045771150472,17.568324247536484,-13.0290232,0.0037190,42.1487617,-0.4116638,-0.4623774,4.0000000,0.0966849,1.0387819,15.7030830,-1.0214397,1.8662055
3125,-13,-3.817589131150472,17.568324247536484,-13.0271893,0.0017355,33.0578499,-0.4366243,-0.4722663,4.0000000,0.0873771,1.0384694,15.6409979,-1.0319098,1.9636886
3126,-13,-3.810132491150472,17.568324247536484,-13.0253382,-0.0001653,24.7933884,-0.4567730,-0.4826010,4.0000000,0.0715362,1.0382124,15.5892487,-1.0367383,2.0538886
3127,-13,-3.802675851150473,17.568324247536484,-13.0234709,-0.0018182,17.3553715,-0.4728587,-0.4929591,4.0000000,0.0505380,1.0380155,15.5503130,-1.0364561,2.1368563
3128,-13,-3.795219211150473,17.568324247536484,-13.0215855,-0.0036364,10.7438021,-0.4823498,-0.5043162,4.0000000,0.0254915,1.0379038,15.5278883,-1.0341239,2.2110043
3129,-13,-4.570709771150471,17.560867607536483,-13.0880013,0.0029752,39.6694221,-0.0026929,0.1162072,4.0000000,0.1227331,1.0452315,16.9295177,0.1096814,0.0713679
3130,-13,-4.563253131150471,17.560867607536483,-13.0893726,0.0042975,46.2809906,-0.0165849,0.0471233,4.0000000,0.0100077,1.0452029,16.9236298,0.0842390,0.0494927
3131,-13,-4.555796491150471,17.560867607536483,-13.0907383,-0.0042975,10.7438021,-0.0238858,-0.0190362,4.0000000,-0.0957768,1.0449830,16.8821812,0.0577044,0.0593781
3132,-13,-4.548339851150471,17.560867607536483,-13.0920935,-0.0029752,14.8760328,-0.0251430,-0.0819174,4.0000000,-0.1941514,1.0445741,16.8077545,0.0303166,0.0958489
3133,-13,-4.540883211150471,17.560867607536483,-13.0934334,-0.0016529,19.0082645,-0.0204764,-0.1411212,4.0000000,-0.2851485,1.0439988,16.7019405,0.0029062,0.1520061
3134,-13,-4.533426571150471,17.560867607536483,-13.0947533,-0.0004132,23.9669418,-0.0110178,-0.1953485,4.0000000,-0.3672220,1.0432810,16.5694084,-0.0234752,0.2210677
3135,-13,-4.525969931150471,17.560867607536483,-13.0960484,0.0009091,29.7520657,0.0027380,-0.2457346,4.0000000,-0.4416125,1.0424424,16.4130630,-0.0498566,0.2985602
3136,-13,-4.518513291150471,17.560867607536483,-13.0973167,0.0020661,35.5371895,0.0197094,-0.2926753,4.0000000,-0.5100201,1.0415071,16.2362461,-0.0753305,0.3822634
3137,-13,-4.511056651150471,17.560867607536483,-13.0985537,0.0033058,42.1487617,0.0389355,-0.3350615,4.0000000,-0.5707023,1.0404867,16.0403500,-0.0994208,0.4657693
3138,-13,-4.503600011150471,17.560867607536483,-13.0997572,0.0045455,48.7603302,0.0595053,-0.3723915,4.0000000,-0.6232905,1.0393977,15.8307838,-0.1214925,0.5437459
3139,-13,-4.496143371150471,17.560867607536483,-13.1009235,-0.0042975,8.2644625,0.0803533,-0.4070449,4.0000000,-0.6722898,1.0382729,15.6088734,-0.1417999,0.6227655
3140,-13,-4.488686731150471,17.560867607536483,-13.1020527,-0.0031405,11.5702477,0.1013343,-0.4376931,4.0000000,-0.7147158,1.0371093,15.3762236,-0.1606704,0.6946994
3141,-13,-4.481230091150471,17.560867607536483,-13.1031399,-0.0020661,14.8760328,0.1215393,-0.4642548,4.0000000,-0.7511286,1.0359303,15.1371679,-0.1773809,0.7580502
3142,-13,-4.473773451150471,17.560867607536483,-13.1041851,-0.0009917,19.0082645,0.1410949,-0.4886909,4.0000000,-0.7848961,1.0347595,14.8939142,-0.1924858,0.8188345
3143,-13,-4.466316811150471,17.560867607536483,-13.1051874,0.0000000,23.1404953,0.1601909,-0.5114722,4.0000000,-0.8159919,1.0335732,14.6441727,-0.2069525,0.8773249
3144,-13,-4.458860171150471,17.560867607536483,-13.1061430,0.0009917,28.0991745,0.1800385,-0.5328042,4.0000000,-0.8439212,1.0323930,14.3926611,-0.2216871,0.9307712
3145,-13,-4.451403531150471,17.560867607536483,-13.1070518,0.0019008,33.0578499,0.1977896,-0.5516897,4.0000000,-0.8694113,1.0312430,14.1399765,-0.2339681,0.9800587
3146,-13,-4.443946891150471,17.560867607536483,-13.1079140,0.0026446,37.1900826,0.2141166,-0.5685865,4.0000000,-0.8923331,1.0301096,13.8864260,-0.2448398,1.0247979
3147,-13,-4.436490251150471,17.560867607536483,-13.1087255,0.0034711,42.1487617,0.2277001,-0.5829598,4.0000000,-0.9132526,1.0290014,13.6354752,-0.2526671,1.0645351
3148,-13,-4.429033611150471,17.560867607536483,-13.1094875,0.0041322,46.2809906,0.2425081,-0.5989454,4.0000000,-0.9368455,1.0279317,13.3878994,-0.2610453,1.1120325
3149,-13,-4.421576971150471,17.560867607536483,-13.1101980,-0.0052893,0.8264463,0.2560374,-0.6138108,4.0000000,-0.9594964,1.0268941,13.1405525,-0.2681253,1.1580513
3150,-13,-4.414120331150471,17.560867607536483,-13.1108551,-0.0046281,1.6528926,0.2682593,-0.6272951,4.0000000,-0.9804681,1.0258912,12.8982935,-0.2741222,1.2008342
3151,-13,-4.406663691150471,17.560867607536483,-13.1114588,-0.0041322,2.4793389,0.2810319,-0.6407864,4.0000000,-1.0006251,1.0249287,12.6630630,-0.2809477,1.2437885
3152,-13,-4.399207051150471,17.560867607536483,-13.1120071,-0.0036364,3.3057852,0.2942710,-0.6549596,4.0000000,-1.0219343,1.0240183,12.4335318,-0.2879848,1.2912060
3153,-13,-4.391750411150471,17.560867607536483,-13.1124992,-0.0033058,4.1322312,0.3058263,-0.6672701,4.0000000,-1.0399473,1.0231599,12.2123194,-0.2945928,1.3327241
3154,-13,-4.384293771150471,17.560867607536483,-13.1129341,-0.0029752,4.9586778,0.3180086,-0.6802377,4.0000000,-1.0584531,1.0223522,12.0018768,-0.3020222,1.3781736
3155,-13,-4.376837131150471,17.560867607536483,-13.1133099,-0.0027273,5.7851238,0.3313382,-0.6932072,4.0000000,-1.0745643,1.0216041,11.8022823,-0.3118501,1.4223312
3156,-13,-4.369380491150471,17.560867607536483,-13.1136255,-0.0024793,6.6115704,0.3443778,-0.7065679,4.0000000,-1.0912825,1.0209196,11.6167250,-0.3218533,1.4712144
3157,-13,-4.361923851150471,17.560867607536483,-13.1138811,-0.0022314,7.4380164,0.3569681,-0.7185043,4.0000000,-1.1028401,1.0202994,11.4472904,-0.3341685,1.5134048
3158,-13,-4.354467211150471,17.560867607536483,-13.1140728,-0.0020661,8.2644625,0.3699082,-0.7294787,4.0000000,-1.1093714,1.0197545,11.2945242,-0.3495858,1.5497541
3159,-13,-4.347010571150471,17.560867607536483,-13.1142025,-0.0019008,9.0909090,0.3821054,-0.7389773,4.0000000,-1.1103828,1.0192949,11.1635904,-0.3675717,1.5792710
3160,-13,-4.339553931150471,17.560867607536483,-13.1142683,-0.0018182,9.0909090,0.3945534,-0.7476959,4.0000000,-1.1072004,1.0189133,11.0535126,-0.3881914,1.6040939
3161,-13,-4.332097291150472,17.560867607536483,-13.1142683,-0.0019008,8.2644625,0.4066147,-0.7549256,4.0000000,-1.0979376,1.0186132,10.9674006,-0.4119137,1.6207547
3162,-13,-4.324640651150472,17.560867607536483,-13.1142044,-0.0019835,7.4380164,0.4182857,-0.7604223,4.0000000,-1.0824193,1.0184031,10.9059839,-0.4384253,1.6274388
3163,-13,-4.317184011150472,17.560867607536483,-13.1140747,-0.0021488,6.6115704,0.4309425,-0.7655505,4.0000000,-1.0640781,1.0182818,10.8718767,-0.4670229,1.6303264
3164,-13,-4.309727371150472,17.560867607536483,-13.1138802,-0.0023140,5.7851238,0.4399427,-0.7656883,4.0000000,-1.0336435,1.0182551,10.8625898,-0.4977331,1.6079578
3165,-13,-4.302270731150472,17.560867607536483,-13.1136198,-0.0025620,4.9586778,0.4497706,-0.7661364,4.0000000,-1.0034603,1.0183163,10.8801804,-0.5288126,1.5865997
3166,-13,-4.294814091150472,17.560867607536483,-13.1132965,-0.0028099,4.1322312,0.4593284,-0.7648344,4.0000000,-0.9688365,1.0184581,10.9229851,-0.5608323,1.5545245
3167,-13,-4.287357451150472,17.560867607536483,-13.1129084,-0.0030579,3.3057852,0.4659056,-0.7610362,4.0000000,-0.9321677,1.0186830,10.9892740,-0.5899047,1.5129732
3168,-13,-4.279900811150472,17.560867607536483,-13.1124592,-0.0033884,2.4793389,0.4686792,-0.7535852,4.0000000,-0.8926243,1.0189867,11.0757532,-0.6145460,1.4563044
3169,-13,-4.272444171150472,17.560867607536483,-13.1119490,-0.0038017,1.6528926,0.4712527,-0.7457425,4.0000000,-0.8558075,1.0193636,11.1838064,-0.6356775,1.3987079
3170,-13,-4.264987531150472,17.560867607536483,-13.1113787,-0.0042149,0.8264463,0.4710531,-0.7361519,4.0000000,-0.8192974,1.0197992,11.3075981,-0.6530063,1.3368320
